CMDLINE C:\Users\boys4\AppData\Local\Programs\Python\Python310\python.exe main.py --output 3DGUI_TreeElement_513MB_150_000_BATCH_SIZE
MEM 488.800781 1683203940.4404
MEM 354.355469 1683203940.5514
MEM 354.746094 1683203940.6660
MEM 351.863281 1683203940.7780
MEM 387.652344 1683203940.8880
MEM 492.453125 1683203940.9990
MEM 478.031250 1683203941.1105
MEM 486.535156 1683203941.2255
MEM 360.496094 1683203941.3325
MEM 360.496094 1683203941.4445
MEM 361.628906 1683203941.5595
MEM 376.359375 1683203941.6715
MEM 459.324219 1683203941.7845
MEM 482.570312 1683203941.8925
MEM 485.121094 1683203942.0045
MEM 358.710938 1683203942.1165
MEM 358.714844 1683203942.2315
MEM 359.828125 1683203942.3435
MEM 373.871094 1683203942.4555
MEM 443.523438 1683203942.5675
MEM 480.855469 1683203942.6775
MEM 484.023438 1683203942.7890
MEM 361.195312 1683203942.8980
MEM 361.214844 1683203943.0100
MEM 361.175781 1683203943.1250
MEM 363.910156 1683203943.2336
MEM 387.949219 1683203943.3486
MEM 482.488281 1683203943.4576
MEM 484.140625 1683203943.5726
MEM 493.460938 1683203943.6846
MEM 363.910156 1683203943.7936
MEM 364.902344 1683203943.9056
MEM 367.144531 1683203944.0176
MEM 377.339844 1683203944.1326
MEM 502.449219 1683203944.2406
MEM 487.031250 1683203944.3516
MEM 490.722656 1683203944.4636
MEM 355.382812 1683203944.5756
MEM 356.320312 1683203944.6896
MEM 357.511719 1683203944.8006
MEM 403.214844 1683203944.9106
MEM 467.011719 1683203945.0246
MEM 476.843750 1683203945.1366
MEM 484.425781 1683203945.2486
MEM 359.820312 1683203945.3556
MEM 360.906250 1683203945.4706
MEM 361.078125 1683203945.5826
MEM 372.527344 1683203945.6916
MEM 410.789062 1683203945.8036
MEM 478.789062 1683203945.9156
MEM 480.863281 1683203946.0276
MEM 362.289062 1683203946.1396
MEM 360.621094 1683203946.2546
MEM 360.953125 1683203946.3636
MEM 379.246094 1683203946.4756
MEM 397.296875 1683203946.5916
MEM 475.265625 1683203946.7006
MEM 478.898438 1683203946.8096
MEM 441.394531 1683203946.9226
MEM 366.371094 1683203947.0366
MEM 366.675781 1683203947.1486
MEM 367.214844 1683203947.2606
MEM 375.468750 1683203947.3726
MEM 479.292969 1683203947.4825
MEM 480.308594 1683203947.5935
MEM 487.820312 1683203947.7075
MEM 366.167969 1683203947.8135
MEM 366.441406 1683203947.9245
MEM 360.417969 1683203948.0385
MEM 397.878906 1683203948.1515
MEM 492.531250 1683203948.2635
MEM 481.226562 1683203948.3701
MEM 486.964844 1683203948.4851
MEM 495.648438 1683203948.5971
MEM 376.507812 1683203948.7061
MEM 376.671875 1683203948.8211
MEM 390.816406 1683203948.9341
MEM 471.234375 1683203949.0461
MEM 488.460938 1683203949.1560
MEM 488.769531 1683203949.2670
MEM 358.023438 1683203949.3760
MEM 359.070312 1683203949.4910
MEM 359.320312 1683203949.6010
MEM 371.816406 1683203949.7110
MEM 422.125000 1683203949.8200
MEM 471.460938 1683203949.9265
MEM 481.214844 1683203950.0385
MEM 369.636719 1683203950.1516
MEM 370.058594 1683203950.2656
MEM 370.355469 1683203950.3756
MEM 370.851562 1683203950.4896
MEM 380.367188 1683203950.6016
MEM 482.457031 1683203950.7106
MEM 483.199219 1683203950.8206
MEM 487.656250 1683203950.9276
MEM 362.503906 1683203951.0386
MEM 362.769531 1683203951.1526
MEM 358.097656 1683203951.2636
MEM 393.964844 1683203951.3736
MEM 488.820312 1683203951.4886
MEM 476.328125 1683203951.5966
MEM 485.937500 1683203951.7116
MEM 366.171875 1683203951.8206
MEM 367.238281 1683203951.9336
MEM 367.441406 1683203952.0396
MEM 381.148438 1683203952.1536
MEM 446.058594 1683203952.2656
MEM 482.445312 1683203952.3746
MEM 485.757812 1683203952.4866
MEM 365.824219 1683203952.5966
MEM 366.507812 1683203952.7096
MEM 366.820312 1683203952.8216
MEM 376.796875 1683203952.9306
MEM 398.441406 1683203953.0436
MEM 479.394531 1683203953.1557
MEM 481.062500 1683203953.2647
MEM 490.414062 1683203953.3772
MEM 366.867188 1683203953.4845
MEM 367.187500 1683203953.5945
MEM 360.511719 1683203953.7075
MEM 398.863281 1683203953.8205
MEM 489.421875 1683203953.9265
MEM 482.339844 1683203954.0395
MEM 488.617188 1683203954.1535
MEM 371.542969 1683203954.2620
MEM 373.054688 1683203954.3770
MEM 373.253906 1683203954.4890
MEM 387.582031 1683203954.5990
MEM 471.132812 1683203954.7130
MEM 485.921875 1683203954.8250
MEM 486.511719 1683203954.9340
MEM 369.382812 1683203955.0460
MEM 370.968750 1683203955.1610
MEM 371.171875 1683203955.2730
MEM 382.125000 1683203955.3794
MEM 416.878906 1683203955.4944
MEM 482.394531 1683203955.6034
MEM 483.976562 1683203955.7164
MEM 495.449219 1683203955.8254
MEM 372.582031 1683203955.9374
MEM 372.878906 1683203956.0494
MEM 386.203125 1683203956.1648
MEM 400.046875 1683203956.2757
MEM 483.046875 1683203956.3847
MEM 484.300781 1683203956.4957
MEM 493.402344 1683203956.6087
MEM 368.214844 1683203956.7177
MEM 368.511719 1683203956.8297
MEM 361.128906 1683203956.9397
MEM 398.773438 1683203957.0517
MEM 483.382812 1683203957.1637
MEM 480.371094 1683203957.2737
MEM 489.003906 1683203957.3827
MEM 368.390625 1683203957.4947
MEM 369.429688 1683203957.6077
MEM 369.628906 1683203957.7177
MEM 383.921875 1683203957.8307
MEM 447.960938 1683203957.9387
MEM 482.308594 1683203958.0502
MEM 487.609375 1683203958.1623
MEM 366.667969 1683203958.2763
MEM 367.921875 1683203958.3893
MEM 368.214844 1683203958.5013
MEM 386.128906 1683203958.6084
MEM 399.261719 1683203958.7234
MEM 478.804688 1683203958.8334
MEM 482.789062 1683203958.9404
MEM 494.152344 1683203959.0503
MEM 370.300781 1683203959.1623
MEM 370.593750 1683203959.2743
MEM 370.757812 1683203959.3843
MEM 381.554688 1683203959.4993
MEM 482.476562 1683203959.6104
MEM 484.226562 1683203959.7214
MEM 494.003906 1683203959.8314
MEM 370.886719 1683203959.9384
MEM 371.179688 1683203960.0534
MEM 367.734375 1683203960.1654
MEM 403.343750 1683203960.2784
MEM 490.140625 1683203960.3864
MEM 484.507812 1683203960.4984
MEM 490.218750 1683203960.6104
MEM 371.937500 1683203960.7184
MEM 372.589844 1683203960.8264
MEM 372.753906 1683203960.9384
MEM 384.828125 1683203961.0494
MEM 432.210938 1683203961.1634
MEM 481.976562 1683203961.2724
MEM 484.070312 1683203961.3804
MEM 393.449219 1683203961.4924
MEM 376.257812 1683203961.6044
MEM 376.457031 1683203961.7194
MEM 388.375000 1683203961.8314
MEM 405.062500 1683203961.9404
MEM 481.535156 1683203962.0524
MEM 482.882812 1683203962.1644
MEM 455.847656 1683203962.2774
MEM 372.839844 1683203962.3884
MEM 373.164062 1683203962.5004
MEM 374.960938 1683203962.6124
MEM 386.464844 1683203962.7274
MEM 479.585938 1683203962.8395
MEM 480.492188 1683203962.9459
MEM 488.351562 1683203963.0569
MEM 374.335938 1683203963.1679
MEM 374.628906 1683203963.2799
MEM 374.851562 1683203963.3919
MEM 389.222656 1683203963.5039
MEM 464.863281 1683203963.6159
MEM 480.289062 1683203963.7279
MEM 485.617188 1683203963.8365
MEM 378.507812 1683203963.9485
MEM 381.089844 1683203964.0605
MEM 382.242188 1683203964.1755
MEM 394.726562 1683203964.2855
MEM 422.429688 1683203964.3965
MEM 492.195312 1683203964.5065
MEM 491.597656 1683203964.6215
MEM 498.933594 1683203964.7285
MEM 376.488281 1683203964.8405
MEM 375.945312 1683203964.9525
MEM 378.777344 1683203965.0645
MEM 387.207031 1683203965.1775
MEM 482.039062 1683203965.2841
MEM 482.757812 1683203965.3951
MEM 488.855469 1683203965.5071
MEM 374.664062 1683203965.6191
MEM 375.777344 1683203965.7291
MEM 376.917969 1683203965.8411
MEM 395.699219 1683203965.9518
MEM 453.695312 1683203966.0618
MEM 484.175781 1683203966.1738
MEM 486.773438 1683203966.2858
MEM 380.652344 1683203966.3977
MEM 381.324219 1683203966.5085
MEM 380.824219 1683203966.6205
MEM 392.855469 1683203966.7296
MEM 410.906250 1683203966.8426
MEM 486.585938 1683203966.9497
MEM 488.085938 1683203967.0598
MEM 490.718750 1683203967.1718
MEM 375.296875 1683203967.2838
MEM 376.304688 1683203967.3958
MEM 377.664062 1683203967.5078
MEM 388.417969 1683203967.6238
MEM 479.566406 1683203967.7308
MEM 480.632812 1683203967.8386
MEM 488.320312 1683203967.9508
MEM 379.832031 1683203968.0608
MEM 379.832031 1683203968.1758
MEM 381.015625 1683203968.2848
MEM 400.578125 1683203968.3965
MEM 447.859375 1683203968.5052
MEM 485.503906 1683203968.6172
MEM 486.230469 1683203968.7292
MEM 374.996094 1683203968.8412
MEM 375.019531 1683203968.9512
MEM 376.097656 1683203969.0612
MEM 388.664062 1683203969.1725
MEM 407.828125 1683203969.2807
MEM 479.839844 1683203969.3927
MEM 482.492188 1683203969.5021
MEM 435.574219 1683203969.6131
MEM 384.390625 1683203969.7241
MEM 385.453125 1683203969.8391
MEM 386.531250 1683203969.9461
MEM 398.046875 1683203970.0611
MEM 488.378906 1683203970.1702
MEM 489.316406 1683203970.2852
MEM 490.675781 1683203970.3972
MEM 373.710938 1683203970.5062
MEM 374.710938 1683203970.6182
MEM 371.253906 1683203970.7282
MEM 406.906250 1683203970.8402
MEM 493.671875 1683203970.9482
MEM 479.425781 1683203971.0594
MEM 479.417969 1683203971.1745
MEM 366.257812 1683203971.2833
MEM 284.277344 1683203971.3953
MEM 284.277344 1683203971.5030
MEM 284.277344 1683203971.6250
MEM 284.277344 1683203971.7340
MEM 284.277344 1683203971.8421
MEM 284.277344 1683203971.9537
MEM 284.277344 1683203972.0757
MEM 284.277344 1683203972.1863
MEM 284.277344 1683203972.2941
MEM 284.277344 1683203972.3999
MEM 284.277344 1683203972.5079
MEM 284.277344 1683203972.6163
MEM 284.277344 1683203972.7270
MEM 284.277344 1683203972.8343
MEM 284.277344 1683203972.9461
MEM 284.277344 1683203973.0518
MEM 284.277344 1683203973.1606
MEM 284.277344 1683203973.2697
MEM 284.218750 1683203973.3765
MEM 284.218750 1683203973.4860
MEM 284.218750 1683203973.5930
MEM 284.218750 1683203973.7013
MEM 284.218750 1683203973.8105
MEM 284.218750 1683203973.9186
MEM 284.218750 1683203974.0274
MEM 284.218750 1683203974.1342
MEM 284.218750 1683203974.2423
MEM 284.218750 1683203974.3508
MEM 284.218750 1683203974.4585
MEM 284.218750 1683203974.5652
MEM 284.218750 1683203974.6731
MEM 284.218750 1683203974.7832
MEM 284.218750 1683203974.8899
MEM 284.218750 1683203974.9989
MEM 284.218750 1683203975.1093
MEM 284.218750 1683203975.2299
MEM 284.218750 1683203975.3390
MEM 284.218750 1683203975.4474
MEM 284.218750 1683203975.5539
MEM 284.218750 1683203975.6635
MEM 284.218750 1683203975.7726
MEM 284.218750 1683203975.8950
MEM 284.218750 1683203976.0030
MEM 284.218750 1683203976.1100
MEM 284.218750 1683203976.2194
MEM 284.218750 1683203976.3261
MEM 284.218750 1683203976.4352
MEM 284.218750 1683203976.5461
MEM 284.218750 1683203976.6554
MEM 284.218750 1683203976.7621
MEM 284.218750 1683203976.8703
MEM 284.218750 1683203976.9792
MEM 284.218750 1683203977.0877
MEM 284.218750 1683203977.1943
MEM 284.218750 1683203977.3025
MEM 284.218750 1683203977.4102
MEM 284.218750 1683203977.5189
MEM 284.218750 1683203977.6274
MEM 284.218750 1683203977.7369
MEM 284.218750 1683203977.8443
MEM 284.218750 1683203977.9535
MEM 284.218750 1683203978.0624
MEM 284.218750 1683203978.1692
MEM 284.218750 1683203978.2780
MEM 284.218750 1683203978.3867
MEM 284.218750 1683203978.4945
MEM 284.218750 1683203978.6022
MEM 284.218750 1683203978.7100
MEM 284.218750 1683203978.8185
MEM 284.218750 1683203978.9271
MEM 284.218750 1683203979.0350
MEM 284.218750 1683203979.1413
MEM 284.218750 1683203979.2514
MEM 284.218750 1683203979.3567
MEM 284.218750 1683203979.4641
MEM 284.218750 1683203979.5743
MEM 284.218750 1683203979.6824
MEM 284.218750 1683203979.7910
MEM 284.218750 1683203979.9020
MEM 284.218750 1683203980.0114
MEM 284.218750 1683203980.1189
MEM 284.218750 1683203980.2262
MEM 284.218750 1683203980.3353
MEM 284.218750 1683203980.4426
MEM 284.218750 1683203980.5521
MEM 284.218750 1683203980.6594
MEM 284.218750 1683203980.7683
MEM 284.218750 1683203980.8770
MEM 284.218750 1683203980.9862
MEM 284.218750 1683203981.0934
MEM 284.218750 1683203981.2053
MEM 284.218750 1683203981.3241
MEM 284.218750 1683203981.4319
MEM 284.218750 1683203981.5406
MEM 284.218750 1683203981.6489
MEM 284.218750 1683203981.7562
MEM 284.218750 1683203981.8658
MEM 284.218750 1683203981.9772
MEM 284.218750 1683203982.0839
MEM 284.218750 1683203982.1938
MEM 284.218750 1683203982.3028
MEM 284.218750 1683203982.4122
MEM 284.218750 1683203982.5201
MEM 284.218750 1683203982.6294
MEM 284.218750 1683203982.7503
MEM 284.218750 1683203982.8595
MEM 284.218750 1683203982.9668
MEM 284.218750 1683203983.0743
MEM 284.218750 1683203983.1825
MEM 284.218750 1683203983.2904
MEM 284.218750 1683203983.3951
MEM 284.218750 1683203983.5064
MEM 284.218750 1683203983.6135
MEM 284.218750 1683203983.7198
MEM 284.218750 1683203983.8274
MEM 284.218750 1683203983.9356
MEM 284.218750 1683203984.0428
MEM 284.218750 1683203984.1499
MEM 284.218750 1683203984.2583
MEM 284.218750 1683203984.3706
MEM 284.218750 1683203984.4890
MEM 284.218750 1683203984.5977
MEM 284.218750 1683203984.7061
MEM 284.218750 1683203984.8135
MEM 284.218750 1683203984.9225
MEM 284.218750 1683203985.0318
MEM 284.218750 1683203985.1407
MEM 284.218750 1683203985.2485
MEM 284.218750 1683203985.3574
MEM 284.218750 1683203985.4652
MEM 284.218750 1683203985.5743
MEM 284.218750 1683203985.6840
MEM 284.218750 1683203985.8057
MEM 284.218750 1683203985.9143
MEM 284.218750 1683203986.0358
MEM 284.218750 1683203986.1444
MEM 284.218750 1683203986.2518
MEM 284.218750 1683203986.3597
MEM 284.218750 1683203986.4670
MEM 284.218750 1683203986.5738
MEM 284.218750 1683203986.6821
MEM 284.218750 1683203986.7894
MEM 284.218750 1683203986.8972
MEM 284.218750 1683203987.0047
MEM 284.218750 1683203987.1132
MEM 284.218750 1683203987.2223
MEM 284.218750 1683203987.3292
MEM 284.218750 1683203987.4381
MEM 284.218750 1683203987.5467
MEM 284.218750 1683203987.6551
MEM 284.218750 1683203987.7635
MEM 284.218750 1683203987.8720
MEM 284.218750 1683203987.9809
MEM 284.218750 1683203988.0901
MEM 284.218750 1683203988.1978
MEM 284.218750 1683203988.3070
MEM 284.218750 1683203988.4149
MEM 284.218750 1683203988.5235
MEM 284.218750 1683203988.6322
MEM 284.218750 1683203988.7393
MEM 284.218750 1683203988.8490
MEM 284.218750 1683203988.9582
MEM 284.218750 1683203989.0660
MEM 284.218750 1683203989.1730
MEM 284.218750 1683203989.2814
MEM 284.218750 1683203989.3892
MEM 284.218750 1683203989.4974
MEM 284.218750 1683203989.6080
MEM 284.218750 1683203989.7147
MEM 284.218750 1683203989.8222
MEM 284.218750 1683203989.9294
MEM 284.218750 1683203990.0391
MEM 284.218750 1683203990.1459
MEM 284.218750 1683203990.2533
MEM 284.218750 1683203990.3613
MEM 284.218750 1683203990.4689
MEM 284.218750 1683203990.5772
MEM 284.218750 1683203990.6845
MEM 284.218750 1683203990.7924
MEM 284.218750 1683203990.9019
MEM 284.218750 1683203991.0124
MEM 284.218750 1683203991.1349
MEM 284.218750 1683203991.2418
MEM 284.218750 1683203991.3503
MEM 284.218750 1683203991.4589
MEM 284.218750 1683203991.5798
MEM 284.218750 1683203991.6883
MEM 284.218750 1683203991.7956
MEM 284.218750 1683203991.9036
MEM 284.218750 1683203992.0142
MEM 284.218750 1683203992.1208
MEM 284.218750 1683203992.2291
MEM 284.218750 1683203992.3373
MEM 284.218750 1683203992.4442
MEM 284.218750 1683203992.5542
MEM 284.218750 1683203992.6620
MEM 284.218750 1683203992.7694
MEM 284.218750 1683203992.8773
MEM 284.218750 1683203992.9872
MEM 284.218750 1683203993.0961
MEM 284.218750 1683203993.2038
MEM 284.218750 1683203993.3121
MEM 284.218750 1683203993.4200
MEM 284.218750 1683203993.5281
MEM 284.218750 1683203993.6416
MEM 284.218750 1683203993.7481
MEM 284.218750 1683203993.8564
MEM 284.218750 1683203993.9633
MEM 284.218750 1683203994.0727
MEM 284.218750 1683203994.1803
MEM 284.218750 1683203994.2886
MEM 284.218750 1683203994.3966
MEM 284.218750 1683203994.5060
MEM 284.218750 1683203994.6131
MEM 284.218750 1683203994.7216
MEM 284.218750 1683203994.8323
MEM 284.218750 1683203994.9409
MEM 284.218750 1683203995.0519
MEM 284.218750 1683203995.1603
MEM 284.218750 1683203995.2675
MEM 284.218750 1683203995.3760
MEM 284.218750 1683203995.4836
MEM 284.218750 1683203995.5949
MEM 284.218750 1683203995.7058
MEM 284.218750 1683203995.8129
MEM 284.218750 1683203995.9211
MEM 284.218750 1683203996.0279
MEM 284.218750 1683203996.1387
MEM 284.218750 1683203996.2599
MEM 284.218750 1683203996.3711
MEM 284.218750 1683203996.4802
MEM 284.218750 1683203996.5878
MEM 284.218750 1683203996.6978
MEM 284.218750 1683203996.8062
MEM 284.218750 1683203996.9122
MEM 284.218750 1683203997.0221
MEM 284.218750 1683203997.1317
MEM 284.218750 1683203997.2405
MEM 284.218750 1683203997.3500
MEM 284.218750 1683203997.4570
MEM 284.218750 1683203997.5671
MEM 284.218750 1683203997.6741
MEM 284.218750 1683203997.7838
MEM 284.218750 1683203997.8938
MEM 284.218750 1683203998.0133
MEM 284.218750 1683203998.1229
MEM 284.218750 1683203998.2312
MEM 284.218750 1683203998.3382
MEM 284.218750 1683203998.4450
MEM 284.218750 1683203998.5538
MEM 284.238281 1683203998.6629
MEM 284.238281 1683203998.7703
MEM 284.238281 1683203998.8771
MEM 284.238281 1683203998.9872
MEM 284.238281 1683203999.0957
MEM 284.238281 1683203999.2017
MEM 284.238281 1683203999.3108
MEM 284.238281 1683203999.4184
MEM 284.238281 1683203999.5255
MEM 284.238281 1683203999.6339
MEM 284.238281 1683203999.7410
MEM 284.238281 1683203999.8488
MEM 284.238281 1683203999.9585
MEM 284.238281 1683204000.0655
MEM 284.238281 1683204000.1745
MEM 284.238281 1683204000.2833
MEM 284.238281 1683204000.4045
MEM 284.238281 1683204000.5133
MEM 284.238281 1683204000.6208
MEM 284.238281 1683204000.7289
MEM 284.238281 1683204000.8372
MEM 284.238281 1683204000.9468
MEM 284.238281 1683204001.0515
MEM 284.238281 1683204001.1589
MEM 284.238281 1683204001.2681
MEM 284.238281 1683204001.3766
MEM 284.238281 1683204001.4863
MEM 284.238281 1683204001.5949
MEM 284.238281 1683204001.7061
MEM 284.238281 1683204001.8144
MEM 284.238281 1683204001.9234
MEM 284.238281 1683204002.0321
MEM 284.238281 1683204002.1384
MEM 284.238281 1683204002.2481
MEM 284.238281 1683204002.3560
MEM 284.238281 1683204002.4653
MEM 284.238281 1683204002.5728
MEM 284.238281 1683204002.6798
MEM 284.238281 1683204002.7876
MEM 284.238281 1683204002.8961
