CMDLINE C:\Users\boys4\AppData\Local\Programs\Python\Python310\python.exe main.py
MEM 2.093750 1683307970.4134
MEM 31.183594 1683307970.5177
MEM 52.187500 1683307970.6219
MEM 71.582031 1683307970.7265
MEM 85.464844 1683307970.8310
MEM 95.542969 1683307970.9352
MEM 109.445312 1683307971.0394
MEM 124.015625 1683307971.1436
MEM 150.156250 1683307971.2479
MEM 160.964844 1683307971.3521
MEM 166.589844 1683307971.4564
MEM 183.160156 1683307971.5605
MEM 183.332031 1683307971.6653
MEM 183.332031 1683307971.7695
MEM 183.332031 1683307971.8777
MEM 183.347656 1683307971.9819
MEM 183.355469 1683307972.0860
MEM 183.355469 1683307972.1975
MEM 183.355469 1683307972.3047
MEM 183.355469 1683307972.4120
MEM 183.398438 1683307972.5196
MEM 183.402344 1683307972.6257
MEM 183.402344 1683307972.7330
MEM 183.402344 1683307972.8407
MEM 183.410156 1683307972.9464
MEM 183.414062 1683307973.0511
MEM 183.843750 1683307973.1555
MEM 183.851562 1683307973.2597
MEM 183.855469 1683307973.3641
MEM 183.855469 1683307973.4684
MEM 183.859375 1683307973.5750
MEM 183.878906 1683307973.6798
MEM 183.878906 1683307973.7864
MEM 183.878906 1683307973.8950
MEM 183.921875 1683307973.9992
MEM 183.925781 1683307974.1033
MEM 183.925781 1683307974.2077
MEM 183.957031 1683307974.3122
MEM 183.957031 1683307974.4167
MEM 183.968750 1683307974.5206
MEM 184.066406 1683307974.6248
MEM 184.066406 1683307974.7287
MEM 184.066406 1683307974.8333
MEM 184.066406 1683307974.9380
MEM 184.066406 1683307975.0431
MEM 184.066406 1683307975.1477
MEM 184.066406 1683307975.2522
MEM 184.066406 1683307975.3570
MEM 184.066406 1683307975.4613
MEM 184.066406 1683307975.5671
MEM 184.066406 1683307975.6714
MEM 184.066406 1683307975.7785
MEM 184.066406 1683307975.8853
MEM 184.066406 1683307975.9927
MEM 184.066406 1683307976.1006
MEM 184.066406 1683307976.2080
MEM 184.066406 1683307976.3165
MEM 184.066406 1683307976.4241
MEM 184.066406 1683307976.5287
MEM 183.691406 1683307976.6337
MEM 183.691406 1683307976.7376
MEM 183.691406 1683307976.8434
MEM 183.691406 1683307976.9510
MEM 183.691406 1683307977.0557
MEM 183.691406 1683307977.1596
MEM 183.691406 1683307977.2643
MEM 183.691406 1683307977.3687
MEM 183.644531 1683307977.4736
MEM 183.644531 1683307977.5801
MEM 183.644531 1683307977.6854
MEM 183.648438 1683307977.7902
MEM 183.648438 1683307977.8951
MEM 183.648438 1683307977.9992
MEM 183.648438 1683307978.1033
MEM 183.648438 1683307978.2073
MEM 183.648438 1683307978.3114
MEM 183.648438 1683307978.4156
MEM 183.648438 1683307978.5204
MEM 183.648438 1683307978.6249
MEM 183.648438 1683307978.7292
