CMDLINE C:\Users\boys4\AppData\Local\Programs\Python\Python310\python.exe main.py
MEM 1.484375 1683204037.9331
MEM 31.777344 1683204038.0381
MEM 84.421875 1683204038.1496
MEM 114.347656 1683204038.2598
MEM 158.351562 1683204038.3679
MEM 160.710938 1683204038.4779
MEM 166.535156 1683204038.5900
MEM 183.074219 1683204038.7008
MEM 183.074219 1683204038.8084
MEM 183.074219 1683204038.9166
MEM 183.074219 1683204039.0250
MEM 183.078125 1683204039.1364
MEM 183.078125 1683204039.2426
MEM 183.078125 1683204039.3523
MEM 183.488281 1683204039.4602
MEM 183.496094 1683204039.5722
MEM 183.546875 1683204039.6851
MEM 183.550781 1683204039.7909
MEM 195.042969 1683204039.9033
MEM 214.218750 1683204040.0109
MEM 214.902344 1683204040.1188
MEM 214.914062 1683204040.2295
MEM 214.914062 1683204040.3387
MEM 214.914062 1683204040.4451
MEM 214.917969 1683204040.5545
MEM 214.917969 1683204040.6646
MEM 214.917969 1683204040.7717
MEM 215.117188 1683204040.8786
MEM 215.839844 1683204040.9888
MEM 216.140625 1683204041.0938
MEM 216.140625 1683204041.2018
MEM 216.140625 1683204041.3147
MEM 216.140625 1683204041.4220
MEM 216.140625 1683204041.5294
MEM 216.140625 1683204041.6389
MEM 216.140625 1683204041.7477
MEM 216.140625 1683204041.8557
MEM 216.152344 1683204041.9643
MEM 216.152344 1683204042.0719
MEM 216.152344 1683204042.1790
MEM 216.152344 1683204042.2874
MEM 216.152344 1683204042.3951
MEM 216.152344 1683204042.5020
MEM 215.847656 1683204042.6119
MEM 216.093750 1683204042.7224
MEM 216.097656 1683204042.8288
MEM 216.210938 1683204042.9397
MEM 216.210938 1683204043.0508
MEM 216.210938 1683204043.1587
MEM 216.210938 1683204043.2668
MEM 216.300781 1683204043.3729
MEM 216.300781 1683204043.4878
MEM 216.300781 1683204043.5944
MEM 216.300781 1683204043.7015
MEM 216.300781 1683204043.8106
MEM 216.308594 1683204043.9205
MEM 216.308594 1683204044.0298
MEM 216.308594 1683204044.1398
MEM 216.308594 1683204044.2488
MEM 216.320312 1683204044.3573
MEM 216.320312 1683204044.4653
MEM 216.277344 1683204044.5729
MEM 216.289062 1683204044.6808
MEM 216.296875 1683204044.7888
MEM 216.296875 1683204044.8978
MEM 216.296875 1683204045.0054
MEM 216.378906 1683204045.1148
MEM 216.382812 1683204045.2248
MEM 216.382812 1683204045.3320
MEM 216.382812 1683204045.4428
MEM 216.382812 1683204045.5491
MEM 216.382812 1683204045.6572
MEM 216.382812 1683204045.7650
MEM 215.433594 1683204045.8720
MEM 215.433594 1683204045.9798
MEM 215.437500 1683204046.0891
MEM 215.437500 1683204046.1979
MEM 215.437500 1683204046.3069
MEM 215.437500 1683204046.4156
MEM 215.437500 1683204046.5230
MEM 215.437500 1683204046.6297
MEM 215.437500 1683204046.7398
MEM 215.437500 1683204046.8472
MEM 215.437500 1683204046.9537
MEM 215.437500 1683204047.0607
MEM 215.437500 1683204047.1699
MEM 215.437500 1683204047.2825
MEM 215.437500 1683204047.4007
MEM 215.437500 1683204047.5116
MEM 215.742188 1683204047.6218
MEM 215.847656 1683204047.7434
MEM 215.878906 1683204047.8510
MEM 216.199219 1683204047.9600
MEM 216.199219 1683204048.0680
MEM 216.199219 1683204048.1760
MEM 216.199219 1683204048.2972
MEM 216.199219 1683204048.4076
MEM 216.210938 1683204048.5149
MEM 216.210938 1683204048.6232
MEM 216.210938 1683204048.7329
MEM 216.214844 1683204048.8438
MEM 216.214844 1683204048.9528
MEM 216.214844 1683204049.0637
MEM 216.214844 1683204049.1712
MEM 216.214844 1683204049.2793
MEM 216.214844 1683204049.3864
MEM 216.402344 1683204049.4962
MEM 216.402344 1683204049.6082
MEM 216.402344 1683204049.7165
MEM 216.402344 1683204049.8244
MEM 216.402344 1683204049.9318
MEM 216.402344 1683204050.0397
MEM 216.402344 1683204050.1483
MEM 216.394531 1683204050.2590
MEM 219.757812 1683204050.3687
MEM 230.324219 1683204050.4787
MEM 261.269531 1683204050.5907
MEM 323.691406 1683204050.7007
MEM 327.371094 1683204050.8077
MEM 320.695312 1683204050.9187
MEM 298.562500 1683204051.0307
MEM 328.792969 1683204051.1437
MEM 299.675781 1683204051.2517
MEM 302.246094 1683204051.3617
MEM 356.082031 1683204051.4777
MEM 304.058594 1683204051.5857
MEM 350.648438 1683204051.7007
MEM 307.421875 1683204051.8077
MEM 333.492188 1683204051.9217
MEM 361.492188 1683204052.0307
MEM 313.375000 1683204052.1417
MEM 357.757812 1683204052.2537
MEM 315.285156 1683204052.3637
MEM 356.644531 1683204052.4787
MEM 314.234375 1683204052.5877
MEM 325.343750 1683204052.7007
MEM 362.582031 1683204052.8077
MEM 320.953125 1683204052.9177
MEM 362.699219 1683204053.0327
MEM 315.632812 1683204053.1397
MEM 351.234375 1683204053.2507
MEM 318.609375 1683204053.3627
MEM 342.386719 1683204053.4787
MEM 342.996094 1683204053.5867
MEM 317.722656 1683204053.6997
MEM 357.218750 1683204053.8117
MEM 322.851562 1683204053.9227
MEM 363.554688 1683204054.0367
MEM 322.664062 1683204054.1447
MEM 332.378906 1683204054.2547
MEM 365.332031 1683204054.3667
MEM 330.523438 1683204054.4817
MEM 368.457031 1683204054.5907
MEM 329.214844 1683204054.7027
MEM 361.726562 1683204054.8177
MEM 330.953125 1683204054.9267
MEM 338.480469 1683204055.0357
MEM 367.878906 1683204055.1497
MEM 328.546875 1683204055.2587
MEM 361.003906 1683204055.3687
MEM 329.527344 1683204055.4808
MEM 369.910156 1683204055.5938
MEM 331.207031 1683204055.7028
MEM 345.882812 1683204055.8168
MEM 367.546875 1683204055.9248
MEM 332.355469 1683204056.0301
MEM 365.253906 1683204056.1421
MEM 332.367188 1683204056.2541
MEM 355.570312 1683204056.3661
MEM 335.062500 1683204056.4775
MEM 339.242188 1683204056.5868
MEM 369.195312 1683204056.6988
MEM 337.585938 1683204056.8108
MEM 368.707031 1683204056.9228
MEM 339.984375 1683204057.0348
MEM 363.375000 1683204057.1468
MEM 339.328125 1683204057.2579
MEM 341.160156 1683204057.3679
MEM 368.976562 1683204057.4789
MEM 338.925781 1683204057.5909
MEM 370.441406 1683204057.7029
MEM 340.929688 1683204057.8129
MEM 351.675781 1683204057.9271
MEM 372.097656 1683204058.0331
MEM 342.714844 1683204058.1451
MEM 370.742188 1683204058.2553
MEM 341.941406 1683204058.3673
MEM 372.339844 1683204058.4803
MEM 341.898438 1683204058.5863
MEM 341.839844 1683204058.6963
MEM 372.312500 1683204058.8063
MEM 345.261719 1683204058.9173
MEM 374.640625 1683204059.0323
MEM 346.550781 1683204059.1413
MEM 369.222656 1683204059.2563
