CMDLINE C:\Users\boys4\AppData\Local\Programs\Python\Python310\python.exe ns3Visualizer.py
MEM 17730.753906 1683207520.4713
MEM 17772.277344 1683207520.5803
MEM 17813.464844 1683207520.6923
MEM 17855.027344 1683207520.8037
MEM 17896.187500 1683207520.9137
MEM 17937.308594 1683207521.0237
MEM 17978.855469 1683207521.1347
MEM 18020.667969 1683207521.2457
MEM 18061.648438 1683207521.3537
MEM 18103.156250 1683207521.4667
MEM 18144.554688 1683207521.5777
MEM 18186.574219 1683207521.6897
MEM 18228.515625 1683207521.8017
MEM 18268.945312 1683207521.9097
MEM 18310.933594 1683207522.0217
MEM 18352.097656 1683207522.1317
MEM 18393.335938 1683207522.2417
MEM 18434.562500 1683207522.3517
MEM 18475.898438 1683207522.4637
MEM 18517.039062 1683207522.5717
MEM 18558.664062 1683207522.6847
MEM 18600.410156 1683207522.7957
MEM 18641.562500 1683207522.9057
MEM 18682.667969 1683207523.0147
MEM 18723.792969 1683207523.1257
MEM 18765.253906 1683207523.2357
MEM 18806.218750 1683207523.3457
MEM 18847.492188 1683207523.4577
MEM 18888.410156 1683207523.5677
MEM 18930.195312 1683207523.6787
MEM 18971.808594 1683207523.7897
MEM 19012.937500 1683207523.8997
MEM 19054.355469 1683207524.0097
MEM 19096.382812 1683207524.1217
MEM 19137.503906 1683207524.2317
MEM 19170.203125 1683207524.3417
MEM 19212.164062 1683207524.4537
MEM 19253.070312 1683207524.5637
MEM 19294.281250 1683207524.6737
MEM 19335.613281 1683207524.7842
MEM 19377.816406 1683207524.8962
MEM 19419.062500 1683207525.0062
MEM 19459.957031 1683207525.1137
MEM 19501.000000 1683207525.2267
MEM 19541.363281 1683207525.3377
MEM 19581.558594 1683207525.4457
MEM 19622.660156 1683207525.5577
MEM 19663.945312 1683207525.6667
MEM 19698.933594 1683207525.7798
MEM 19740.523438 1683207525.8912
MEM 19781.625000 1683207526.0012
MEM 19822.875000 1683207526.1092
MEM 19864.613281 1683207526.2212
MEM 19904.511719 1683207526.3332
MEM 19943.617188 1683207526.4412
MEM 19983.757812 1683207526.5532
MEM 20025.164062 1683207526.6662
MEM 20066.695312 1683207526.7772
MEM 20108.074219 1683207526.8872
MEM 20150.003906 1683207526.9992
MEM 20191.125000 1683207527.1092
MEM 20232.214844 1683207527.2192
MEM 20273.718750 1683207527.3312
MEM 20313.839844 1683207527.4402
MEM 20354.941406 1683207527.5532
MEM 20395.816406 1683207527.6622
MEM 20434.980469 1683207527.7732
MEM 20475.570312 1683207527.8832
MEM 20515.742188 1683207527.9932
MEM 20555.664062 1683207528.1022
MEM 20595.558594 1683207528.2162
MEM 20634.886719 1683207528.3262
MEM 20670.472656 1683207528.4342
MEM 20711.558594 1683207528.5452
MEM 20753.160156 1683207528.6592
MEM 20794.097656 1683207528.7692
MEM 20835.093750 1683207528.8792
MEM 20876.285156 1683207528.9902
MEM 20915.703125 1683207529.1012
MEM 20956.039062 1683207529.2122
MEM 20994.195312 1683207529.3242
MEM 21032.507812 1683207529.4302
MEM 21073.421875 1683207529.5412
MEM 21112.375000 1683207529.6522
MEM 21151.156250 1683207529.7642
MEM 21191.855469 1683207529.8752
MEM 21232.273438 1683207529.9842
MEM 21271.769531 1683207530.0952
MEM 21313.484375 1683207530.2072
MEM 21350.042969 1683207530.3173
MEM 21388.425781 1683207530.4273
MEM 21429.300781 1683207530.5393
MEM 21469.847656 1683207530.6512
MEM 21511.152344 1683207530.7632
MEM 21549.222656 1683207530.8713
MEM 21589.296875 1683207530.9843
MEM 21629.546875 1683207531.0933
MEM 21670.589844 1683207531.2023
MEM 21708.910156 1683207531.3133
MEM 21748.964844 1683207531.4233
MEM 21789.812500 1683207531.5333
MEM 21820.585938 1683207531.6453
MEM 21860.792969 1683207531.7573
MEM 21902.000000 1683207531.8673
MEM 21943.246094 1683207531.9788
MEM 21984.398438 1683207532.0898
MEM 22015.933594 1683207532.2008
MEM 22015.933594 1683207532.3068
MEM 22015.933594 1683207532.4168
MEM 22015.933594 1683207532.5268
MEM 22015.933594 1683207532.6398
MEM 22015.933594 1683207532.7488
MEM 22015.933594 1683207532.8608
MEM 22015.933594 1683207532.9688
MEM 22015.933594 1683207533.0808
MEM 22015.933594 1683207533.1928
MEM 22015.933594 1683207533.3048
MEM 22015.933594 1683207533.4128
MEM 22015.933594 1683207533.5248
MEM 22015.933594 1683207533.6363
MEM 22015.933594 1683207533.7463
MEM 22015.933594 1683207533.8593
MEM 22015.933594 1683207533.9693
MEM 22015.933594 1683207534.0793
MEM 22015.933594 1683207534.1903
MEM 22015.933594 1683207534.3023
MEM 22015.933594 1683207534.4103
MEM 22015.933594 1683207534.5193
MEM 22015.933594 1683207534.6323
MEM 22015.933594 1683207534.7433
MEM 22015.933594 1683207534.8543
MEM 22015.933594 1683207534.9673
MEM 22015.933594 1683207535.0743
MEM 22015.933594 1683207535.1883
MEM 22015.933594 1683207535.2993
MEM 22015.933594 1683207535.4109
MEM 22015.933594 1683207535.5224
MEM 22015.933594 1683207535.6304
MEM 22015.933594 1683207535.7434
MEM 22015.933594 1683207535.8524
MEM 22015.933594 1683207535.9654
MEM 22015.933594 1683207536.0744
MEM 22015.933594 1683207536.1874
MEM 22015.933594 1683207536.2964
MEM 22015.933594 1683207536.4064
MEM 22015.933594 1683207536.5184
MEM 22015.933594 1683207536.6314
MEM 22015.933594 1683207536.7394
MEM 22015.933594 1683207536.8504
MEM 22015.933594 1683207536.9614
MEM 22015.933594 1683207537.0724
MEM 22015.933594 1683207537.1824
MEM 22015.933594 1683207537.2904
MEM 22015.933594 1683207537.4044
MEM 22015.933594 1683207537.5149
MEM 22015.933594 1683207537.6269
MEM 22015.933594 1683207537.7359
MEM 22015.933594 1683207537.8439
MEM 22015.933594 1683207537.9589
MEM 22015.933594 1683207538.0689
MEM 22015.933594 1683207538.1779
MEM 22015.933594 1683207538.2879
MEM 22015.933594 1683207538.3999
MEM 22015.933594 1683207538.5109
MEM 22015.933594 1683207538.6219
MEM 22015.933594 1683207538.7339
MEM 22015.933594 1683207538.8439
MEM 22015.933594 1683207538.9549
MEM 22015.933594 1683207539.0669
MEM 22015.933594 1683207539.1739
MEM 22015.933594 1683207539.2849
MEM 22015.933594 1683207539.3939
MEM 22015.933594 1683207539.5079
MEM 22015.933594 1683207539.6160
MEM 22015.933594 1683207539.7280
MEM 22015.933594 1683207539.8390
MEM 22015.933594 1683207539.9510
MEM 22015.933594 1683207540.0580
MEM 22015.933594 1683207540.1681
MEM 22015.933594 1683207540.2781
MEM 22015.933594 1683207540.3931
MEM 22015.933594 1683207540.5001
MEM 22015.933594 1683207540.6151
MEM 22015.933594 1683207540.7266
MEM 22015.933594 1683207540.8366
MEM 22015.933594 1683207540.9486
MEM 22030.898438 1683207541.0557
MEM 22067.417969 1683207541.1697
MEM 22107.621094 1683207541.2767
MEM 22216.671875 1683207541.3867
MEM 22181.304688 1683207541.4977
MEM 22222.617188 1683207541.6087
MEM 22263.542969 1683207541.7207
MEM 22304.609375 1683207541.8317
MEM 22342.042969 1683207541.9407
MEM 22382.906250 1683207542.0507
MEM 22421.093750 1683207542.1617
MEM 22460.742188 1683207542.2727
MEM 22497.781250 1683207542.3807
MEM 22538.796875 1683207542.4907
MEM 22579.171875 1683207542.6000
MEM 22620.128906 1683207542.7101
MEM 22660.156250 1683207542.8220
MEM 22700.671875 1683207542.9315
MEM 22741.550781 1683207543.0403
MEM 22783.503906 1683207543.1533
MEM 22824.378906 1683207543.2633
MEM 22864.320312 1683207543.3723
MEM 22903.367188 1683207543.4823
MEM 22944.492188 1683207543.5953
MEM 22985.425781 1683207543.7053
MEM 23023.792969 1683207543.8153
MEM 23065.691406 1683207543.9273
MEM 23106.683594 1683207544.0373
MEM 23148.339844 1683207544.1493
MEM 23189.382812 1683207544.2593
MEM 23227.957031 1683207544.3687
MEM 23267.949219 1683207544.4767
MEM 23308.523438 1683207544.5867
MEM 23349.503906 1683207544.6967
MEM 23391.445312 1683207544.8107
MEM 23432.941406 1683207544.9218
MEM 23473.359375 1683207545.0328
MEM 23514.441406 1683207545.1431
MEM 23555.464844 1683207545.2539
MEM 23589.640625 1683207545.3629
MEM 23629.761719 1683207545.4740
MEM 23671.179688 1683207545.5850
MEM 23711.742188 1683207545.6969
MEM 23753.093750 1683207545.8099
MEM 23793.472656 1683207545.9159
MEM 23834.628906 1683207546.0289
MEM 23875.375000 1683207546.1389
MEM 23916.234375 1683207546.2495
MEM 23954.792969 1683207546.3604
MEM 23991.761719 1683207546.4704
MEM 24031.808594 1683207546.5794
MEM 24072.773438 1683207546.6919
MEM 24114.527344 1683207546.8029
MEM 24154.667969 1683207546.9129
MEM 24195.605469 1683207547.0229
MEM 24237.480469 1683207547.1349
MEM 24278.734375 1683207547.2449
MEM 24318.996094 1683207547.3559
MEM 24357.925781 1683207547.4659
MEM 24393.285156 1683207547.5749
MEM 24393.285156 1683207547.6869
MEM 24393.285156 1683207547.7969
MEM 24393.285156 1683207547.9083
MEM 24393.285156 1683207548.0183
MEM 24393.285156 1683207548.1263
MEM 24393.285156 1683207548.2393
MEM 24393.285156 1683207548.3483
MEM 24393.285156 1683207548.4597
MEM 24393.285156 1683207548.5697
MEM 24393.285156 1683207548.6797
MEM 24393.285156 1683207548.7877
MEM 24409.226562 1683207548.8997
MEM 24449.488281 1683207549.0087
MEM 24489.917969 1683207549.1217
MEM 24529.937500 1683207549.2317
MEM 24569.445312 1683207549.3397
MEM 24609.195312 1683207549.4497
MEM 24648.742188 1683207549.5557
MEM 24316.714844 1683207549.6647
MEM 24219.386719 1683207549.7749
MEM 24112.839844 1683207549.8889
MEM 24007.109375 1683207549.9989
MEM 23901.292969 1683207550.1107
MEM 23798.636719 1683207550.2157
MEM 23695.207031 1683207550.3257
MEM 23488.128906 1683207550.4357
MEM 23013.824219 1683207550.5437
MEM 23054.585938 1683207550.6537
MEM 23095.062500 1683207550.7637
MEM 23136.269531 1683207550.8757
MEM 23176.335938 1683207550.9857
MEM 23216.847656 1683207551.0967
MEM 23257.503906 1683207551.2067
MEM 23298.062500 1683207551.3177
MEM 23338.621094 1683207551.4277
MEM 23379.308594 1683207551.5387
MEM 23420.593750 1683207551.6497
MEM 23461.292969 1683207551.7597
MEM 23502.437500 1683207551.8717
MEM 23539.511719 1683207551.9797
MEM 23581.070312 1683207552.0917
MEM 23621.898438 1683207552.2037
MEM 23662.898438 1683207552.3146
MEM 23700.785156 1683207552.4266
MEM 23741.164062 1683207552.5336
MEM 23781.546875 1683207552.6456
MEM 23821.882812 1683207552.7550
MEM 23862.503906 1683207552.8647
MEM 23902.648438 1683207552.9767
MEM 23943.625000 1683207553.0888
MEM 23984.332031 1683207553.1988
MEM 24025.113281 1683207553.3088
MEM 24065.554688 1683207553.4188
MEM 24105.398438 1683207553.5268
MEM 24146.511719 1683207553.6387
MEM 24187.332031 1683207553.7496
MEM 24228.246094 1683207553.8616
MEM 24268.625000 1683207553.9724
MEM 24309.839844 1683207554.0814
MEM 24349.824219 1683207554.1924
MEM 24390.117188 1683207554.3054
MEM 24430.781250 1683207554.4154
MEM 24470.558594 1683207554.5262
MEM 24510.570312 1683207554.6332
MEM 24549.679688 1683207554.7442
MEM 24590.144531 1683207554.8557
MEM 24630.664062 1683207554.9656
MEM 24670.246094 1683207555.0746
MEM 24709.847656 1683207555.1816
MEM 24750.675781 1683207555.2936
MEM 24772.011719 1683207555.4006
MEM 24813.011719 1683207555.5136
MEM 24836.238281 1683207555.6256
MEM 24877.070312 1683207555.7356
MEM 24917.812500 1683207555.8456
MEM 24959.171875 1683207555.9576
MEM 24999.933594 1683207556.0676
MEM 25024.500000 1683207556.1776
MEM 25034.101562 1683207556.2905
MEM 25071.179688 1683207556.3975
MEM 25112.335938 1683207556.5095
MEM 25149.605469 1683207556.6195
MEM 25187.824219 1683207556.7295
MEM 25228.625000 1683207556.8395
MEM 25266.265625 1683207556.9495
MEM 25307.156250 1683207557.0595
MEM 25345.640625 1683207557.1700
MEM 25383.687500 1683207557.2790
MEM 25422.363281 1683207557.3890
MEM 25460.410156 1683207557.5000
MEM 25501.582031 1683207557.6110
MEM 25540.042969 1683207557.7190
MEM 25581.390625 1683207557.8311
MEM 25127.582031 1683207557.9431
MEM 24296.105469 1683207558.0529
MEM 24110.140625 1683207558.1606
MEM 23894.308594 1683207558.2742
MEM 23679.332031 1683207558.3824
MEM 23533.480469 1683207558.4924
MEM 23395.066406 1683207558.6024
MEM 23232.070312 1683207558.7104
MEM 23071.492188 1683207558.8164
MEM 22904.859375 1683207558.9284
MEM 22745.847656 1683207559.0384
MEM 22661.980469 1683207559.1484
MEM 22620.527344 1683207559.2581
MEM 22579.269531 1683207559.3681
MEM 22542.757812 1683207559.4781
MEM 22553.171875 1683207559.5881
MEM 22699.238281 1683207559.6951
MEM 22778.203125 1683207559.8031
MEM 22803.371094 1683207559.9131
MEM 22831.238281 1683207560.0241
MEM 22868.042969 1683207560.1353
MEM 22916.082031 1683207560.2449
MEM 22980.246094 1683207560.3526
MEM 23022.980469 1683207560.4631
MEM 23071.808594 1683207560.5705
MEM 23118.980469 1683207560.6815
MEM 23152.625000 1683207560.7925
MEM 23194.027344 1683207560.9040
MEM 23230.980469 1683207561.0150
MEM 23270.148438 1683207561.1260
MEM 23313.679688 1683207561.2360
MEM 23374.425781 1683207561.3446
MEM 23438.250000 1683207561.4537
MEM 23506.835938 1683207561.5629
MEM 23590.042969 1683207561.6741
MEM 23796.425781 1683207561.7851
MEM 24028.808594 1683207561.8961
MEM 24047.445312 1683207562.0054
MEM 23776.613281 1683207562.1174
MEM 23511.707031 1683207562.2274
MEM 23278.453125 1683207562.3374
MEM 23040.195312 1683207562.4487
MEM 22821.007812 1683207562.5577
MEM 22240.675781 1683207562.6657
MEM 22206.058594 1683207562.7727
MEM 22182.195312 1683207562.8847
MEM 22137.812500 1683207562.9947
MEM 22092.707031 1683207563.1047
MEM 22058.203125 1683207563.2157
MEM 22073.093750 1683207563.3267
MEM 22101.226562 1683207563.4367
MEM 22119.375000 1683207563.5487
MEM 22142.898438 1683207563.6587
MEM 22169.074219 1683207563.7697
MEM 22191.445312 1683207563.8807
MEM 22217.398438 1683207563.9907
MEM 22250.421875 1683207564.1027
MEM 22285.878906 1683207564.2127
MEM 22320.710938 1683207564.3217
MEM 22341.875000 1683207564.4327
MEM 22383.246094 1683207564.5407
MEM 22441.675781 1683207564.6527
MEM 22585.664062 1683207564.7627
MEM 22710.343750 1683207564.8729
MEM 22868.691406 1683207564.9941
MEM 23060.519531 1683207565.1111
MEM 23241.050781 1683207565.2191
MEM 23433.726562 1683207565.3311
MEM 23620.144531 1683207565.4411
MEM 23810.371094 1683207565.5511
MEM 23966.515625 1683207565.6611
MEM 23943.667969 1683207565.7711
MEM 23943.667969 1683207565.8811
MEM 23943.667969 1683207565.9911
MEM 23943.667969 1683207566.1006
MEM 23943.667969 1683207566.2121
MEM 23943.667969 1683207566.3221
MEM 23943.667969 1683207566.4321
MEM 23943.667969 1683207566.5421
MEM 23943.667969 1683207566.6531
MEM 23943.667969 1683207566.7631
MEM 23943.667969 1683207566.8741
MEM 23968.605469 1683207566.9841
MEM 24109.148438 1683207567.0941
MEM 24538.460938 1683207567.2061
MEM 24623.195312 1683207567.3161
MEM 24736.417969 1683207567.4261
MEM 25231.789062 1683207567.5381
MEM 25719.003906 1683207567.6481
MEM 25842.285156 1683207567.7601
MEM 25842.285156 1683207567.8701
MEM 25842.285156 1683207567.9811
MEM 25842.285156 1683207568.0911
MEM 25842.285156 1683207568.2031
MEM 25842.285156 1683207568.3131
MEM 25842.285156 1683207568.4251
MEM 25842.285156 1683207568.5351
MEM 25842.285156 1683207568.6461
MEM 25842.285156 1683207568.7551
MEM 25842.285156 1683207568.8661
MEM 25842.285156 1683207568.9771
MEM 25842.285156 1683207569.0871
MEM 25842.285156 1683207569.1971
MEM 25847.789062 1683207569.3080
MEM 25847.789062 1683207569.4160
MEM 25866.199219 1683207569.5248
MEM 25914.796875 1683207569.6327
MEM 25953.226562 1683207569.7423
MEM 26010.757812 1683207569.8501
MEM 26060.003906 1683207569.9585
MEM 26122.484375 1683207570.0690
MEM 26157.238281 1683207570.1775
MEM 26200.605469 1683207570.2855
MEM 26270.734375 1683207570.3956
MEM 26307.878906 1683207570.5055
MEM 26341.773438 1683207570.6121
MEM 26372.191406 1683207570.7216
MEM 26404.878906 1683207570.8295
MEM 26457.281250 1683207570.9420
MEM 26550.953125 1683207571.0484
MEM 26566.917969 1683207571.1584
MEM 26340.359375 1683207571.2714
MEM 26109.511719 1683207571.3785
MEM 26124.203125 1683207571.4895
MEM 26149.382812 1683207571.6006
MEM 26192.914062 1683207571.7106
MEM 26271.164062 1683207571.8213
MEM 26359.144531 1683207571.9307
MEM 26454.585938 1683207572.0407
MEM 26550.707031 1683207572.1517
MEM 26319.605469 1683207572.2628
MEM 26335.726562 1683207572.3728
MEM 26386.773438 1683207572.4837
MEM 26467.113281 1683207572.5940
MEM 26546.042969 1683207572.7027
MEM 26612.675781 1683207572.8115
MEM 26634.675781 1683207572.9207
MEM 26632.925781 1683207573.0341
MEM 26631.425781 1683207573.1461
MEM 26629.175781 1683207573.2541
MEM 26612.925781 1683207573.3661
MEM 26610.675781 1683207573.4761
MEM 26618.425781 1683207573.5881
MEM 26618.425781 1683207573.6961
MEM 26623.925781 1683207573.8060
MEM 26624.175781 1683207573.9180
MEM 26607.925781 1683207574.0298
MEM 26557.675781 1683207574.1361
MEM 26509.675781 1683207574.2458
MEM 26435.179688 1683207574.3555
MEM 26469.621094 1683207574.4675
MEM 26548.023438 1683207574.5777
MEM 26625.398438 1683207574.6866
MEM 26682.925781 1683207574.7967
MEM 26652.175781 1683207574.9087
MEM 26609.425781 1683207575.0197
MEM 26565.175781 1683207575.1295
MEM 26523.175781 1683207575.2416
MEM 26427.925781 1683207575.3489
MEM 26506.773438 1683207575.4601
MEM 26583.375000 1683207575.5716
MEM 26689.175781 1683207575.6804
MEM 26667.425781 1683207575.7914
MEM 26623.925781 1683207575.9053
MEM 26582.675781 1683207576.0153
MEM 26537.441406 1683207576.1273
MEM 26494.128906 1683207576.2383
MEM 26388.925781 1683207576.3459
MEM 26393.121094 1683207576.4579
MEM 26440.988281 1683207576.5679
MEM 26499.769531 1683207576.6779
MEM 26576.695312 1683207576.7880
MEM 26670.425781 1683207576.8980
MEM 26633.425781 1683207577.0120
MEM 26588.425781 1683207577.1200
MEM 26545.675781 1683207577.2300
MEM 26508.925781 1683207577.3400
MEM 26583.902344 1683207577.4520
MEM 26663.429688 1683207577.5620
MEM 26686.925781 1683207577.6770
MEM 26647.175781 1683207577.7860
MEM 26596.925781 1683207577.8960
MEM 26540.675781 1683207578.0070
MEM 26477.492188 1683207578.1160
MEM 26422.925781 1683207578.2250
MEM 26244.406250 1683207578.3360
MEM 26275.015625 1683207578.4454
MEM 26299.898438 1683207578.5554
MEM 26330.238281 1683207578.6664
MEM 26437.121094 1683207578.7794
MEM 26576.652344 1683207578.8879
MEM 26676.777344 1683207578.9979
MEM 26775.414062 1683207579.1099
MEM 26872.648438 1683207579.2209
MEM 26926.453125 1683207579.3294
MEM 27000.519531 1683207579.4394
MEM 27022.765625 1683207579.5504
MEM 27011.808594 1683207579.6634
MEM 26985.910156 1683207579.7750
MEM 26917.179688 1683207579.8860
MEM 26857.144531 1683207579.9960
MEM 26791.671875 1683207580.1040
MEM 26723.937500 1683207580.2140
MEM 26580.265625 1683207580.3260
MEM 26464.289062 1683207580.4360
MEM 26494.078125 1683207580.5460
MEM 26549.910156 1683207580.6560
MEM 26622.636719 1683207580.7680
MEM 26709.777344 1683207580.8770
MEM 26814.019531 1683207580.9870
MEM 26839.261719 1683207581.0956
MEM 26875.183594 1683207581.2050
MEM 26716.359375 1683207581.3119
MEM 26618.746094 1683207581.4261
MEM 26571.000000 1683207581.5320
MEM 26520.199219 1683207581.6420
MEM 26444.496094 1683207581.7540
MEM 26393.695312 1683207581.8640
MEM 26332.933594 1683207581.9740
MEM 26303.046875 1683207582.0820
MEM 26275.156250 1683207582.1940
MEM 26120.097656 1683207582.3020
MEM 25702.410156 1683207582.4120
MEM 25037.679688 1683207582.5210
MEM 25050.613281 1683207582.6310
MEM 25076.472656 1683207582.7420
MEM 25093.566406 1683207582.8520
MEM 25111.281250 1683207582.9620
MEM 25128.621094 1683207583.0710
MEM 25155.554688 1683207583.1800
MEM 25177.695312 1683207583.2900
MEM 25210.835938 1683207583.4002
MEM 25241.035156 1683207583.5081
MEM 25290.296875 1683207583.6171
MEM 25420.445312 1683207583.7271
MEM 25558.351562 1683207583.8391
MEM 25693.167969 1683207583.9491
MEM 25826.890625 1683207584.0591
MEM 25960.304688 1683207584.1691
MEM 26055.875000 1683207584.2789
MEM 26055.875000 1683207584.3909
MEM 26055.875000 1683207584.5009
MEM 26055.875000 1683207584.6129
MEM 26074.996094 1683207584.7229
MEM 26198.390625 1683207584.8349
MEM 26287.269531 1683207584.9449
MEM 26325.878906 1683207585.0527
MEM 26329.058594 1683207585.1630
MEM 26338.011719 1683207585.2746
MEM 26392.812500 1683207585.3836
MEM 26392.812500 1683207585.4926
MEM 26413.062500 1683207585.6046
MEM 26456.812500 1683207585.7144
MEM 26456.812500 1683207585.8284
MEM 26456.812500 1683207585.9384
MEM 26456.812500 1683207586.0484
MEM 26456.812500 1683207586.1584
MEM 26456.812500 1683207586.2694
MEM 26461.863281 1683207586.3784
MEM 26500.371094 1683207586.4884
MEM 26499.328125 1683207586.5985
MEM 26458.457031 1683207586.7095
MEM 26530.218750 1683207586.8205
MEM 26515.968750 1683207586.9285
MEM 26498.718750 1683207587.0421
MEM 26481.468750 1683207587.1521
MEM 26463.468750 1683207587.2621
MEM 26445.468750 1683207587.3741
MEM 26426.718750 1683207587.4851
MEM 26409.468750 1683207587.5921
MEM 26343.082031 1683207587.7021
MEM 26370.910156 1683207587.8121
MEM 26438.832031 1683207587.9211
MEM 26526.593750 1683207588.0326
MEM 26526.718750 1683207588.1446
MEM 26501.968750 1683207588.2586
MEM 26475.609375 1683207588.3706
MEM 26460.468750 1683207588.4786
MEM 26428.718750 1683207588.5906
MEM 26388.765625 1683207588.7016
MEM 26429.824219 1683207588.8126
MEM 26495.218750 1683207588.9236
MEM 26331.238281 1683207589.0316
MEM 26181.761719 1683207589.1429
MEM 25388.636719 1683207589.2531
MEM 24647.074219 1683207589.3631
MEM 24356.421875 1683207589.4711
MEM 24166.500000 1683207589.5812
MEM 23977.328125 1683207589.6928
MEM 23782.687500 1683207589.8025
MEM 23625.218750 1683207589.9123
MEM 23445.218750 1683207590.0238
MEM 23092.910156 1683207590.1352
MEM 22909.980469 1683207590.2452
MEM 22738.554688 1683207590.3552
MEM 22539.769531 1683207590.4672
MEM 22382.394531 1683207590.5772
MEM 22229.480469 1683207590.6877
MEM 22105.613281 1683207590.7957
MEM 22017.867188 1683207590.9078
MEM 21951.125000 1683207591.0162
MEM 21898.535156 1683207591.1251
MEM 21918.804688 1683207591.2301
MEM 22015.183594 1683207591.3351
MEM 22051.878906 1683207591.4451
MEM 22090.125000 1683207591.5541
MEM 22153.628906 1683207591.6641
MEM 22206.761719 1683207591.7701
MEM 22256.625000 1683207591.8799
MEM 22302.523438 1683207591.9919
MEM 22351.285156 1683207592.0999
MEM 22426.515625 1683207592.2119
MEM 22516.468750 1683207592.3219
MEM 22626.695312 1683207592.4319
MEM 22699.472656 1683207592.5419
MEM 22731.222656 1683207592.6539
MEM 22797.519531 1683207592.7639
MEM 22940.171875 1683207592.8759
MEM 23049.945312 1683207592.9839
MEM 23165.285156 1683207593.1029
MEM 23394.824219 1683207593.2209
MEM 23606.035156 1683207593.3307
MEM 23833.160156 1683207593.4390
MEM 23976.003906 1683207593.5497
MEM 24117.238281 1683207593.6585
MEM 24294.183594 1683207593.7691
MEM 24441.523438 1683207593.8792
MEM 24588.730469 1683207593.9910
MEM 24718.113281 1683207594.0996
MEM 24688.425781 1683207594.2101
MEM 24509.542969 1683207594.3201
MEM 24616.960938 1683207594.4301
MEM 24578.960938 1683207594.5421
MEM 24382.695312 1683207594.6541
MEM 24216.195312 1683207594.7641
MEM 24004.695312 1683207594.8741
MEM 23794.597656 1683207594.9861
MEM 23742.203125 1683207595.0967
MEM 23792.687500 1683207595.2083
MEM 23837.453125 1683207595.3183
MEM 23869.316406 1683207595.4303
MEM 23918.515625 1683207595.5402
MEM 24023.789062 1683207595.6505
MEM 24137.691406 1683207595.7615
MEM 24197.250000 1683207595.8725
MEM 24274.027344 1683207595.9821
MEM 24328.750000 1683207596.0921
MEM 24375.582031 1683207596.2015
MEM 24473.429688 1683207596.3116
MEM 24719.910156 1683207596.4203
MEM 24921.007812 1683207596.5275
MEM 25145.464844 1683207596.6385
MEM 25294.062500 1683207596.7502
MEM 25511.421875 1683207596.8595
MEM 25681.796875 1683207596.9678
MEM 25571.132812 1683207597.0791
MEM 25497.351562 1683207597.1932
MEM 24977.980469 1683207597.3044
MEM 24974.558594 1683207597.4123
MEM 24984.246094 1683207597.5243
MEM 25051.640625 1683207597.6341
MEM 25130.234375 1683207597.7441
MEM 25166.363281 1683207597.8543
MEM 25217.937500 1683207597.9643
MEM 25344.613281 1683207598.0736
MEM 25436.996094 1683207598.1834
MEM 25557.695312 1683207598.2955
MEM 25751.941406 1683207598.4042
MEM 25949.656250 1683207598.5134
MEM 26102.070312 1683207598.6235
MEM 26200.917969 1683207598.7319
MEM 26290.441406 1683207598.8399
MEM 26480.453125 1683207598.9502
MEM 26578.179688 1683207599.0613
MEM 26427.437500 1683207599.1716
MEM 26227.660156 1683207599.2821
MEM 26195.800781 1683207599.3929
MEM 25637.531250 1683207599.5022
MEM 25343.113281 1683207599.6132
MEM 25419.847656 1683207599.7221
MEM 25504.160156 1683207599.8331
MEM 25648.562500 1683207599.9441
MEM 25827.453125 1683207600.0551
MEM 25897.695312 1683207600.1641
MEM 26073.937500 1683207600.2751
MEM 26328.183594 1683207600.3861
MEM 26493.300781 1683207600.4942
MEM 26691.140625 1683207600.6052
MEM 26693.062500 1683207600.7162
MEM 26435.726562 1683207600.8282
MEM 26198.375000 1683207600.9382
MEM 25948.980469 1683207601.0482
MEM 25703.730469 1683207601.1602
MEM 25454.007812 1683207601.2732
MEM 25214.312500 1683207601.3822
MEM 24977.812500 1683207601.4922
MEM 24545.675781 1683207601.6022
MEM 24477.824219 1683207601.7122
MEM 24477.824219 1683207601.8242
MEM 24477.824219 1683207601.9372
MEM 24477.824219 1683207602.0462
MEM 24477.824219 1683207602.1562
MEM 24477.824219 1683207602.2652
MEM 24477.824219 1683207602.3732
MEM 24477.824219 1683207602.4802
MEM 24477.824219 1683207602.5897
MEM 24477.824219 1683207602.6987
MEM 24477.824219 1683207602.8077
MEM 24477.824219 1683207602.9177
MEM 24477.824219 1683207603.0303
MEM 24541.824219 1683207603.1373
MEM 24541.824219 1683207603.2483
MEM 24541.824219 1683207603.3593
MEM 24541.824219 1683207603.4693
MEM 24541.824219 1683207603.5803
MEM 24633.355469 1683207603.6912
MEM 24876.812500 1683207603.8004
MEM 25121.164062 1683207603.9115
MEM 25398.269531 1683207604.0216
MEM 25700.273438 1683207604.1326
MEM 25950.710938 1683207604.2436
MEM 26219.652344 1683207604.3536
MEM 26452.593750 1683207604.4636
MEM 26249.421875 1683207604.5756
MEM 26441.718750 1683207604.6866
MEM 26594.335938 1683207604.7976
MEM 26623.457031 1683207604.9076
MEM 26711.281250 1683207605.0196
MEM 26771.855469 1683207605.1326
MEM 26773.238281 1683207605.2396
MEM 26712.011719 1683207605.3516
MEM 26618.183594 1683207605.4616
MEM 26582.425781 1683207605.5716
MEM 26582.429688 1683207605.6826
MEM 26618.339844 1683207605.7956
MEM 26618.339844 1683207605.9056
