CMDLINE C:\Users\boys4\AppData\Local\Programs\Python\Python310\python.exe main.py
MEM 1.542969 1683204128.1492
MEM 35.765625 1683204128.2632
MEM 87.660156 1683204128.3732
MEM 117.886719 1683204128.4832
MEM 158.359375 1683204128.5902
MEM 160.800781 1683204128.6989
MEM 166.511719 1683204128.8088
MEM 183.027344 1683204128.9175
MEM 183.027344 1683204129.0267
MEM 183.027344 1683204129.1336
MEM 183.031250 1683204129.2445
MEM 183.066406 1683204129.3543
MEM 183.464844 1683204129.4613
MEM 183.472656 1683204129.5725
MEM 183.472656 1683204129.6816
MEM 183.476562 1683204129.7895
MEM 196.289062 1683204129.8986
MEM 214.023438 1683204130.0062
MEM 214.585938 1683204130.1156
MEM 214.601562 1683204130.2228
MEM 214.601562 1683204130.3315
MEM 214.601562 1683204130.4385
MEM 214.605469 1683204130.5486
MEM 214.605469 1683204130.6565
MEM 214.605469 1683204130.7634
MEM 214.792969 1683204130.8706
MEM 215.804688 1683204130.9770
MEM 215.804688 1683204131.0872
MEM 215.804688 1683204131.1987
MEM 215.804688 1683204131.3068
MEM 215.804688 1683204131.4166
MEM 215.804688 1683204131.5231
MEM 215.804688 1683204131.6324
MEM 215.804688 1683204131.7385
MEM 215.804688 1683204131.8470
MEM 215.804688 1683204131.9550
MEM 215.804688 1683204132.0639
MEM 215.804688 1683204132.1700
MEM 215.804688 1683204132.2789
MEM 215.804688 1683204132.3874
MEM 215.804688 1683204132.4958
MEM 215.804688 1683204132.6049
MEM 215.804688 1683204132.7130
MEM 215.429688 1683204132.8205
MEM 215.429688 1683204132.9294
MEM 215.167969 1683204133.0389
MEM 215.167969 1683204133.1468
MEM 215.136719 1683204133.2550
MEM 215.136719 1683204133.3638
MEM 215.976562 1683204133.4690
MEM 216.066406 1683204133.5802
MEM 216.085938 1683204133.6865
MEM 216.085938 1683204133.7958
MEM 216.085938 1683204133.9036
MEM 216.085938 1683204134.0118
MEM 216.085938 1683204134.1173
MEM 216.085938 1683204134.2252
MEM 216.179688 1683204134.3389
MEM 216.179688 1683204134.4497
MEM 216.179688 1683204134.5576
MEM 216.179688 1683204134.6668
MEM 216.179688 1683204134.7749
MEM 216.132812 1683204134.8835
MEM 216.128906 1683204134.9920
MEM 216.128906 1683204135.0995
MEM 216.128906 1683204135.2076
MEM 216.128906 1683204135.3170
MEM 216.128906 1683204135.4256
MEM 216.152344 1683204135.5349
MEM 216.152344 1683204135.6423
MEM 216.152344 1683204135.7517
MEM 215.152344 1683204135.8586
MEM 215.152344 1683204135.9665
MEM 215.156250 1683204136.0754
MEM 215.195312 1683204136.1835
MEM 215.195312 1683204136.2929
MEM 215.199219 1683204136.4015
MEM 215.203125 1683204136.5116
MEM 215.203125 1683204136.6236
MEM 215.308594 1683204136.7346
MEM 215.832031 1683204136.8415
MEM 215.976562 1683204136.9508
MEM 216.292969 1683204137.0617
MEM 216.292969 1683204137.1685
MEM 216.292969 1683204137.2776
MEM 216.304688 1683204137.3850
MEM 216.339844 1683204137.4935
MEM 216.343750 1683204137.6026
MEM 216.343750 1683204137.7117
MEM 216.343750 1683204137.8195
MEM 216.343750 1683204137.9279
MEM 216.535156 1683204138.0370
MEM 216.535156 1683204138.1460
MEM 216.535156 1683204138.2546
MEM 216.535156 1683204138.3652
MEM 216.527344 1683204138.4748
MEM 218.269531 1683204138.5819
MEM 228.507812 1683204138.6919
MEM 237.886719 1683204138.8039
MEM 248.820312 1683204138.9159
MEM 258.863281 1683204139.0239
MEM 268.261719 1683204139.1359
MEM 291.218750 1683204139.2449
MEM 356.187500 1683204139.3559
MEM 442.199219 1683204139.4669
MEM 480.042969 1683204139.5779
MEM 493.132812 1683204139.6899
MEM 505.128906 1683204139.8039
MEM 325.328125 1683204139.9139
MEM 325.449219 1683204140.0279
MEM 336.722656 1683204140.1379
MEM 400.632812 1683204140.2489
MEM 499.199219 1683204140.3599
MEM 510.109375 1683204140.4709
MEM 521.085938 1683204140.5819
MEM 323.703125 1683204140.6939
MEM 325.718750 1683204140.8079
MEM 335.574219 1683204140.9189
MEM 359.984375 1683204141.0289
MEM 512.789062 1683204141.1369
MEM 505.148438 1683204141.2439
MEM 516.328125 1683204141.3579
MEM 327.359375 1683204141.4659
MEM 328.042969 1683204141.5730
MEM 320.726562 1683204141.6860
MEM 359.613281 1683204141.7980
