CMDLINE C:\Users\boys4\AppData\Local\Programs\Python\Python310\python.exe main.py
MEM 1.484375 1683205180.7185
MEM 31.832031 1683205180.8249
MEM 84.593750 1683205180.9369
MEM 114.644531 1683205181.0484
MEM 159.183594 1683205181.1598
MEM 160.984375 1683205181.2718
MEM 166.691406 1683205181.3838
MEM 182.800781 1683205181.4916
MEM 182.800781 1683205181.5989
MEM 182.800781 1683205181.7083
MEM 182.820312 1683205181.8163
MEM 182.820312 1683205181.9270
MEM 182.820312 1683205182.0345
MEM 182.820312 1683205182.1442
MEM 182.820312 1683205182.2566
MEM 182.820312 1683205182.3647
MEM 183.296875 1683205182.4759
MEM 183.316406 1683205182.5831
MEM 183.316406 1683205182.6931
MEM 183.320312 1683205182.8033
MEM 183.339844 1683205182.9074
MEM 183.339844 1683205183.0183
MEM 183.355469 1683205183.1261
MEM 183.371094 1683205183.2343
MEM 183.375000 1683205183.3453
MEM 183.378906 1683205183.4662
MEM 183.390625 1683205183.5752
MEM 183.402344 1683205183.6835
MEM 183.457031 1683205183.7929
MEM 183.531250 1683205183.9007
MEM 183.578125 1683205184.0083
MEM 183.578125 1683205184.1190
MEM 183.578125 1683205184.2290
MEM 183.578125 1683205184.3378
MEM 183.578125 1683205184.4458
MEM 183.578125 1683205184.5536
MEM 183.578125 1683205184.6611
MEM 183.578125 1683205184.7704
MEM 183.632812 1683205184.8793
MEM 183.636719 1683205184.9889
MEM 183.636719 1683205185.0978
MEM 183.636719 1683205185.2065
MEM 183.636719 1683205185.3119
MEM 183.636719 1683205185.4204
MEM 183.636719 1683205185.5333
MEM 183.636719 1683205185.6412
MEM 183.636719 1683205185.7494
MEM 183.636719 1683205185.8589
MEM 183.261719 1683205185.9710
MEM 183.261719 1683205186.0912
MEM 183.261719 1683205186.2010
MEM 183.417969 1683205186.3112
MEM 183.496094 1683205186.4183
MEM 183.535156 1683205186.5293
MEM 183.605469 1683205186.6362
MEM 183.839844 1683205186.7443
MEM 183.875000 1683205186.8529
MEM 183.886719 1683205186.9613
MEM 183.890625 1683205187.0703
MEM 183.890625 1683205187.1787
MEM 183.890625 1683205187.2868
MEM 183.843750 1683205187.3966
MEM 183.843750 1683205187.5069
MEM 183.921875 1683205187.6164
MEM 183.921875 1683205187.7283
MEM 183.921875 1683205187.8368
MEM 189.277344 1683205187.9436
MEM 201.957031 1683205188.0549
MEM 214.281250 1683205188.1621
MEM 214.382812 1683205188.2725
MEM 214.394531 1683205188.3794
MEM 214.394531 1683205188.4856
MEM 214.394531 1683205188.5983
MEM 214.394531 1683205188.7052
MEM 214.730469 1683205188.8132
MEM 214.750000 1683205188.9218
MEM 213.753906 1683205189.0301
MEM 213.753906 1683205189.1396
MEM 214.746094 1683205189.2467
MEM 214.746094 1683205189.3542
MEM 214.746094 1683205189.4673
MEM 214.746094 1683205189.5754
MEM 214.746094 1683205189.6835
MEM 214.746094 1683205189.7896
MEM 214.746094 1683205189.8995
MEM 214.746094 1683205190.0074
MEM 214.746094 1683205190.1160
MEM 214.746094 1683205190.2233
MEM 214.746094 1683205190.3314
MEM 214.746094 1683205190.4405
MEM 214.746094 1683205190.5481
MEM 214.746094 1683205190.6554
MEM 214.746094 1683205190.7650
MEM 214.441406 1683205190.8712
MEM 214.441406 1683205190.9811
MEM 214.460938 1683205191.0895
MEM 214.460938 1683205191.1982
MEM 214.972656 1683205191.3042
MEM 215.023438 1683205191.4132
MEM 215.015625 1683205191.5244
MEM 215.015625 1683205191.6333
MEM 215.015625 1683205191.7423
MEM 215.015625 1683205191.8502
MEM 215.207031 1683205191.9619
MEM 215.207031 1683205192.0729
MEM 215.207031 1683205192.1831
MEM 215.207031 1683205192.2910
MEM 215.195312 1683205192.3963
MEM 226.847656 1683205192.5093
MEM 259.539062 1683205192.6164
MEM 308.519531 1683205192.7278
MEM 326.574219 1683205192.8378
MEM 324.410156 1683205192.9498
MEM 326.730469 1683205193.0598
MEM 320.019531 1683205193.1688
MEM 324.648438 1683205193.2798
MEM 319.128906 1683205193.3898
MEM 323.675781 1683205193.5018
MEM 341.054688 1683205193.6138
MEM 342.203125 1683205193.7268
MEM 346.425781 1683205193.8358
MEM 339.292969 1683205193.9478
MEM 329.050781 1683205194.0598
MEM 330.609375 1683205194.1698
MEM 334.023438 1683205194.2778
MEM 333.960938 1683205194.3898
MEM 333.109375 1683205194.5018
MEM 349.992188 1683205194.6148
MEM 350.128906 1683205194.7248
MEM 345.769531 1683205194.8368
MEM 338.097656 1683205194.9458
MEM 336.613281 1683205195.0568
MEM 336.992188 1683205195.1658
MEM 338.476562 1683205195.2748
