CMDLINE C:\Users\boys4\AppData\Local\Programs\Python\Python310\python.exe main.py
MEM 2.000000 1683305740.9210
MEM 32.542969 1683305741.0261
MEM 76.820312 1683305741.1310
MEM 110.316406 1683305741.2354
MEM 139.789062 1683305741.3405
MEM 160.804688 1683305741.4447
MEM 166.527344 1683305741.5498
MEM 183.148438 1683305741.6550
MEM 183.148438 1683305741.7606
MEM 183.148438 1683305741.8661
MEM 183.148438 1683305741.9715
MEM 183.148438 1683305742.0773
MEM 183.148438 1683305742.1815
MEM 183.148438 1683305742.2855
MEM 183.589844 1683305742.3919
MEM 183.601562 1683305742.4960
MEM 183.656250 1683305742.6018
MEM 183.660156 1683305742.7085
MEM 183.675781 1683305742.8137
MEM 183.675781 1683305742.9178
MEM 183.675781 1683305743.0226
MEM 183.695312 1683305743.1280
MEM 183.710938 1683305743.2329
MEM 183.714844 1683305743.3388
MEM 183.718750 1683305743.4428
MEM 183.765625 1683305743.5485
MEM 183.941406 1683305743.6543
MEM 183.941406 1683305743.7595
MEM 183.941406 1683305743.8651
MEM 183.941406 1683305743.9700
MEM 183.953125 1683305744.0753
MEM 184.027344 1683305744.1803
MEM 184.027344 1683305744.2854
MEM 184.027344 1683305744.3907
MEM 184.117188 1683305744.4954
MEM 184.246094 1683305744.6005
MEM 184.246094 1683305744.7053
MEM 184.246094 1683305744.8098
MEM 184.246094 1683305744.9156
MEM 184.246094 1683305745.0205
MEM 184.285156 1683305745.1262
MEM 184.363281 1683305745.2318
MEM 184.363281 1683305745.3369
MEM 184.363281 1683305745.4423
MEM 184.363281 1683305745.5478
MEM 184.363281 1683305745.6554
MEM 183.988281 1683305745.7597
MEM 183.988281 1683305745.8636
MEM 183.988281 1683305745.9681
MEM 183.988281 1683305746.0728
MEM 183.988281 1683305746.1784
MEM 183.992188 1683305746.2834
MEM 183.992188 1683305746.3892
MEM 183.992188 1683305746.4933
MEM 183.992188 1683305746.5974
MEM 183.992188 1683305746.7023
MEM 183.992188 1683305746.8064
MEM 183.992188 1683305746.9119
MEM 183.992188 1683305747.0174
MEM 183.992188 1683305747.1229
MEM 183.992188 1683305747.2282
MEM 183.992188 1683305747.3360
MEM 183.992188 1683305747.4416
MEM 183.945312 1683305747.5456
MEM 183.945312 1683305747.6530
MEM 183.945312 1683305747.7578
MEM 183.945312 1683305747.8667
MEM 183.945312 1683305747.9723
MEM 183.972656 1683305748.0772
MEM 184.250000 1683305748.1830
MEM 184.250000 1683305748.2878
MEM 184.250000 1683305748.3927
MEM 184.265625 1683305748.4977
MEM 184.542969 1683305748.6020
MEM 184.574219 1683305748.7078
MEM 183.589844 1683305748.8120
MEM 183.589844 1683305748.9178
MEM 183.589844 1683305749.0219
MEM 183.589844 1683305749.1271
MEM 183.640625 1683305749.2322
MEM 183.640625 1683305749.3379
MEM 183.640625 1683305749.4434
MEM 183.640625 1683305749.5476
MEM 183.593750 1683305749.6520
MEM 183.593750 1683305749.7561
MEM 183.593750 1683305749.8641
MEM 183.593750 1683305749.9722
MEM 183.667969 1683305750.0812
MEM 183.667969 1683305750.1853
MEM 183.667969 1683305750.2899
MEM 183.667969 1683305750.3952
MEM 192.285156 1683305750.5000
MEM 214.156250 1683305750.6053
MEM 214.437500 1683305750.7104
MEM 214.902344 1683305750.8155
MEM 215.113281 1683305750.9206
MEM 215.113281 1683305751.0251
MEM 215.128906 1683305751.1318
MEM 215.128906 1683305751.2363
MEM 215.277344 1683305751.3420
MEM 215.324219 1683305751.4466
MEM 216.320312 1683305751.5511
MEM 216.320312 1683305751.6594
MEM 216.320312 1683305751.7675
MEM 216.320312 1683305751.8758
MEM 216.320312 1683305751.9836
MEM 216.320312 1683305752.0922
MEM 216.320312 1683305752.2000
MEM 216.320312 1683305752.3078
MEM 216.320312 1683305752.4157
MEM 216.320312 1683305752.5244
MEM 216.320312 1683305752.6299
MEM 215.859375 1683305752.7350
MEM 215.859375 1683305752.8394
MEM 215.878906 1683305752.9451
MEM 216.117188 1683305753.0524
MEM 216.500000 1683305753.1570
MEM 216.523438 1683305753.2621
MEM 216.523438 1683305753.3664
MEM 216.523438 1683305753.4703
MEM 216.570312 1683305753.5785
MEM 216.570312 1683305753.6839
MEM 216.570312 1683305753.7925
MEM 216.570312 1683305753.9010
MEM 216.570312 1683305754.0090
MEM 216.570312 1683305754.1146
MEM 216.570312 1683305754.2210
MEM 216.570312 1683305754.3253
MEM 216.570312 1683305754.4293
MEM 216.570312 1683305754.5337
MEM 216.570312 1683305754.6392
MEM 216.570312 1683305754.7438
MEM 216.570312 1683305754.8491
MEM 216.570312 1683305754.9541
MEM 216.570312 1683305755.0596
MEM 216.570312 1683305755.1641
MEM 216.523438 1683305755.2701
