CMDLINE C:\Users\boys4\AppData\Local\Programs\Python\Python310\python.exe main.py
MEM 406.207031 1683204716.8589
MEM 389.265625 1683204716.9709
MEM 405.105469 1683204717.0819
MEM 389.015625 1683204717.1909
MEM 400.558594 1683204717.3069
MEM 406.187500 1683204717.4159
MEM 388.027344 1683204717.5249
MEM 403.796875 1683204717.6379
MEM 387.097656 1683204717.7469
MEM 399.042969 1683204717.8619
MEM 405.171875 1683204717.9669
MEM 388.003906 1683204718.0759
MEM 405.230469 1683204718.1889
MEM 388.527344 1683204718.2969
MEM 404.992188 1683204718.4119
MEM 388.867188 1683204718.5209
MEM 394.425781 1683204718.6339
MEM 406.101562 1683204718.7449
MEM 389.152344 1683204718.8569
MEM 405.167969 1683204718.9689
MEM 388.640625 1683204719.0804
MEM 411.425781 1683204719.1954
MEM 388.410156 1683204719.3044
MEM 395.960938 1683204719.4164
MEM 405.828125 1683204719.5284
MEM 388.781250 1683204719.6404
MEM 406.558594 1683204719.7524
MEM 389.562500 1683204719.8644
MEM 407.738281 1683204719.9794
MEM 390.070312 1683204720.0884
MEM 392.277344 1683204720.2034
MEM 407.207031 1683204720.3134
MEM 389.019531 1683204720.4224
MEM 404.816406 1683204720.5345
MEM 387.441406 1683204720.6465
MEM 390.480469 1683204720.7585
MEM 404.937500 1683204720.8695
MEM 388.078125 1683204720.9805
MEM 404.640625 1683204721.0905
MEM 388.558594 1683204721.1985
MEM 395.058594 1683204721.3130
MEM 405.804688 1683204721.4200
MEM 388.339844 1683204721.5320
MEM 406.351562 1683204721.6450
MEM 389.792969 1683204721.7516
MEM 397.648438 1683204721.8657
MEM 407.800781 1683204721.9747
MEM 388.125000 1683204722.0867
MEM 406.035156 1683204722.1977
MEM 389.308594 1683204722.3067
MEM 410.859375 1683204722.4197
MEM 389.285156 1683204722.5257
MEM 397.324219 1683204722.6367
MEM 408.367188 1683204722.7487
MEM 390.371094 1683204722.8607
MEM 406.117188 1683204722.9737
MEM 389.832031 1683204723.0807
MEM 399.390625 1683204723.1897
MEM 407.125000 1683204723.2987
MEM 389.359375 1683204723.4107
MEM 405.707031 1683204723.5207
MEM 388.914062 1683204723.6317
MEM 404.417969 1683204723.7457
MEM 388.253906 1683204723.8527
MEM 395.832031 1683204723.9627
MEM 406.050781 1683204724.0767
MEM 388.722656 1683204724.1897
MEM 406.394531 1683204724.2998
MEM 389.367188 1683204724.4076
MEM 399.027344 1683204724.5226
MEM 406.812500 1683204724.6316
MEM 386.667969 1683204724.7436
MEM 406.027344 1683204724.8556
MEM 389.128906 1683204724.9656
MEM 400.304688 1683204725.0795
MEM 401.625000 1683204725.1895
MEM 390.921875 1683204725.3015
MEM 405.312500 1683204725.4125
MEM 388.382812 1683204725.5225
MEM 411.312500 1683204725.6369
MEM 388.910156 1683204725.7439
MEM 400.550781 1683204725.8570
MEM 406.546875 1683204725.9660
MEM 389.347656 1683204726.0760
MEM 405.054688 1683204726.1910
MEM 388.320312 1683204726.3000
MEM 410.683594 1683204726.4150
MEM 388.378906 1683204726.5240
MEM 395.984375 1683204726.6350
MEM 406.019531 1683204726.7460
MEM 388.601562 1683204726.8570
MEM 404.320312 1683204726.9700
MEM 387.914062 1683204727.0810
MEM 404.882812 1683204727.1920
MEM 389.214844 1683204727.3040
MEM 392.691406 1683204727.4140
MEM 406.816406 1683204727.5220
MEM 389.941406 1683204727.6310
MEM 404.953125 1683204727.7430
MEM 389.707031 1683204727.8530
MEM 405.015625 1683204727.9650
MEM 406.578125 1683204728.0770
MEM 389.335938 1683204728.1920
MEM 405.804688 1683204728.3040
MEM 388.992188 1683204728.4120
MEM 400.074219 1683204728.5250
MEM 401.519531 1683204728.6340
MEM 386.417969 1683204728.7460
MEM 404.925781 1683204728.8590
MEM 387.839844 1683204728.9710
MEM 403.957031 1683204729.0810
MEM 388.125000 1683204729.1896
MEM 395.664062 1683204729.3012
MEM 405.562500 1683204729.4132
MEM 388.742188 1683204729.5280
MEM 404.835938 1683204729.6400
MEM 388.554688 1683204729.7490
MEM 401.710938 1683204729.8620
MEM 388.511719 1683204729.9710
MEM 388.343750 1683204730.0860
MEM 406.000000 1683204730.1979
MEM 388.972656 1683204730.3069
MEM 405.535156 1683204730.4219
MEM 392.179688 1683204730.5269
MEM 396.128906 1683204730.6359
MEM 405.867188 1683204730.7429
MEM 388.945312 1683204730.8539
MEM 404.621094 1683204730.9659
MEM 388.492188 1683204731.0749
MEM 401.234375 1683204731.1869
MEM 405.636719 1683204731.2969
MEM 387.417969 1683204731.4089
MEM 404.382812 1683204731.5229
MEM 387.597656 1683204731.6309
MEM 410.503906 1683204731.7409
MEM 388.402344 1683204731.8518
MEM 395.425781 1683204731.9638
MEM 406.132812 1683204732.0758
MEM 388.406250 1683204732.1858
