CMDLINE C:\Users\boys4\AppData\Local\Programs\Python\Python310\python.exe ns3Visualizer.py
MEM 104.351562 1683207251.9991
MEM 128.476562 1683207252.1051
MEM 155.355469 1683207252.2161
MEM 182.664062 1683207252.3281
MEM 207.554688 1683207252.4401
MEM 226.679688 1683207252.5507
MEM 264.273438 1683207252.6617
MEM 281.957031 1683207252.7707
MEM 314.546875 1683207252.8827
MEM 332.144531 1683207252.9932
MEM 372.542969 1683207253.1032
MEM 378.074219 1683207253.2152
MEM 414.371094 1683207253.3252
MEM 454.804688 1683207253.4342
MEM 457.480469 1683207253.5442
MEM 485.910156 1683207253.6545
MEM 526.953125 1683207253.7645
MEM 556.781250 1683207253.8745
MEM 556.781250 1683207253.9860
MEM 587.441406 1683207254.0961
MEM 629.207031 1683207254.2081
MEM 670.328125 1683207254.3171
MEM 680.808594 1683207254.4271
MEM 680.808594 1683207254.5361
MEM 713.890625 1683207254.6466
MEM 755.300781 1683207254.7566
MEM 796.308594 1683207254.8666
MEM 835.777344 1683207254.9786
MEM 835.777344 1683207255.0886
MEM 835.777344 1683207255.1986
MEM 861.625000 1683207255.3084
MEM 903.253906 1683207255.4192
MEM 944.921875 1683207255.5302
MEM 986.531250 1683207255.6422
MEM 1027.597656 1683207255.7517
MEM 1028.777344 1683207255.8627
MEM 1028.777344 1683207255.9727
MEM 1028.777344 1683207256.0827
MEM 1066.832031 1683207256.1907
MEM 1107.140625 1683207256.2987
MEM 1148.875000 1683207256.4097
MEM 1190.167969 1683207256.5187
MEM 1231.417969 1683207256.6307
MEM 1270.777344 1683207256.7407
MEM 1270.777344 1683207256.8497
MEM 1270.777344 1683207256.9597
MEM 1270.777344 1683207257.0707
MEM 1281.160156 1683207257.1813
MEM 1322.921875 1683207257.2933
MEM 1363.917969 1683207257.4033
MEM 1405.535156 1683207257.5133
MEM 1446.777344 1683207257.6243
MEM 1488.273438 1683207257.7363
MEM 1528.457031 1683207257.8463
MEM 1569.925781 1683207257.9563
MEM 1572.535156 1683207258.0673
MEM 1572.535156 1683207258.1783
MEM 1572.535156 1683207258.2883
MEM 1572.535156 1683207258.3983
MEM 1580.472656 1683207258.5076
MEM 1622.304688 1683207258.6196
MEM 1663.902344 1683207258.7306
MEM 1704.437500 1683207258.8406
MEM 1745.992188 1683207258.9506
MEM 1786.949219 1683207259.0576
MEM 1827.664062 1683207259.1687
MEM 1868.566406 1683207259.2807
MEM 1909.179688 1683207259.3907
MEM 1949.738281 1683207259.5007
MEM 1949.738281 1683207259.6117
MEM 1949.738281 1683207259.7217
MEM 1949.738281 1683207259.8297
MEM 1949.738281 1683207259.9417
MEM 1949.738281 1683207260.0502
MEM 1950.695312 1683207260.1606
MEM 1992.519531 1683207260.2711
MEM 2034.300781 1683207260.3811
MEM 2075.609375 1683207260.4911
MEM 2116.878906 1683207260.6041
MEM 2158.218750 1683207260.7141
MEM 2199.585938 1683207260.8221
MEM 2240.777344 1683207260.9342
MEM 2282.332031 1683207261.0442
MEM 2323.097656 1683207261.1542
MEM 2363.675781 1683207261.2642
MEM 2404.960938 1683207261.3742
MEM 2422.175781 1683207261.4872
MEM 2422.175781 1683207261.5962
MEM 2422.175781 1683207261.7064
MEM 2422.175781 1683207261.8144
MEM 2422.175781 1683207261.9244
MEM 2422.175781 1683207262.0344
MEM 2422.175781 1683207262.1444
MEM 2425.863281 1683207262.2519
MEM 2466.542969 1683207262.3606
MEM 2508.546875 1683207262.4716
MEM 2549.808594 1683207262.5816
MEM 2591.714844 1683207262.6936
MEM 2633.277344 1683207262.8016
MEM 2673.683594 1683207262.9146
MEM 2715.242188 1683207263.0246
MEM 2756.800781 1683207263.1356
MEM 2798.542969 1683207263.2456
MEM 2839.246094 1683207263.3554
MEM 2880.500000 1683207263.4654
MEM 2921.718750 1683207263.5744
MEM 2963.265625 1683207263.6864
MEM 3003.832031 1683207263.7944
MEM 3011.390625 1683207263.9084
MEM 3011.390625 1683207264.0194
MEM 3011.390625 1683207264.1294
MEM 3011.390625 1683207264.2414
MEM 3011.390625 1683207264.3514
MEM 3011.390625 1683207264.4624
MEM 3011.390625 1683207264.5734
MEM 3011.390625 1683207264.6815
MEM 3011.390625 1683207264.7934
MEM 3033.218750 1683207264.9025
MEM 3074.460938 1683207265.0135
MEM 3115.625000 1683207265.1235
MEM 3156.968750 1683207265.2325
MEM 3197.792969 1683207265.3425
MEM 3238.796875 1683207265.4525
MEM 3279.921875 1683207265.5605
MEM 3321.035156 1683207265.6705
MEM 3360.191406 1683207265.7765
MEM 3402.285156 1683207265.8915
MEM 3443.492188 1683207266.0015
MEM 3484.679688 1683207266.1115
MEM 3526.644531 1683207266.2235
MEM 3567.445312 1683207266.3325
MEM 3609.210938 1683207266.4435
MEM 3650.433594 1683207266.5525
MEM 3691.835938 1683207266.6635
MEM 3732.460938 1683207266.7725
MEM 3748.726562 1683207266.8855
MEM 3748.726562 1683207266.9965
MEM 3748.726562 1683207267.1065
MEM 3748.726562 1683207267.2165
MEM 3748.726562 1683207267.3275
MEM 3748.726562 1683207267.4355
MEM 3748.726562 1683207267.5475
MEM 3748.726562 1683207267.6560
MEM 3748.726562 1683207267.7640
MEM 3748.726562 1683207267.8740
MEM 3748.726562 1683207267.9823
MEM 3748.726562 1683207268.0913
MEM 3783.972656 1683207268.1993
MEM 3825.687500 1683207268.3103
MEM 3866.847656 1683207268.4203
MEM 3908.289062 1683207268.5304
MEM 3949.785156 1683207268.6404
MEM 3990.867188 1683207268.7494
MEM 4032.535156 1683207268.8609
MEM 4074.089844 1683207268.9719
MEM 4115.667969 1683207269.0829
MEM 4156.746094 1683207269.1909
MEM 4197.582031 1683207269.3059
MEM 4238.816406 1683207269.4149
MEM 4280.960938 1683207269.5269
MEM 4321.492188 1683207269.6349
MEM 4362.753906 1683207269.7449
MEM 4404.609375 1683207269.8549
MEM 4445.921875 1683207269.9679
MEM 4486.710938 1683207270.0769
MEM 4528.402344 1683207270.1889
MEM 4570.296875 1683207270.2999
MEM 4612.101562 1683207270.4104
MEM 4653.285156 1683207270.5204
MEM 4670.503906 1683207270.6304
MEM 4670.503906 1683207270.7424
MEM 4670.503906 1683207270.8544
MEM 4670.503906 1683207270.9634
MEM 4670.503906 1683207271.0724
MEM 4670.503906 1683207271.1854
MEM 4670.503906 1683207271.2954
MEM 4670.503906 1683207271.4054
MEM 4670.503906 1683207271.5154
MEM 4670.503906 1683207271.6244
MEM 4670.503906 1683207271.7354
MEM 4670.503906 1683207271.8474
MEM 4670.503906 1683207271.9574
MEM 4670.503906 1683207272.0674
MEM 4670.503906 1683207272.1764
MEM 4707.808594 1683207272.2877
MEM 4748.949219 1683207272.3967
MEM 4790.617188 1683207272.5077
MEM 4832.117188 1683207272.6167
MEM 4872.734375 1683207272.7287
MEM 4913.835938 1683207272.8367
MEM 4955.109375 1683207272.9497
MEM 4996.535156 1683207273.0597
MEM 5038.542969 1683207273.1717
MEM 5079.652344 1683207273.2817
MEM 5120.898438 1683207273.3917
MEM 5162.480469 1683207273.5017
MEM 5204.304688 1683207273.6137
MEM 5245.968750 1683207273.7227
MEM 5286.707031 1683207273.8337
MEM 5325.437500 1683207273.9437
MEM 5366.648438 1683207274.0527
MEM 5408.585938 1683207274.1657
MEM 5450.046875 1683207274.2747
MEM 5491.343750 1683207274.3857
MEM 5533.355469 1683207274.4967
MEM 5574.847656 1683207274.6067
MEM 5616.085938 1683207274.7167
MEM 5656.984375 1683207274.8247
MEM 5698.308594 1683207274.9377
MEM 5739.980469 1683207275.0487
MEM 5781.519531 1683207275.1587
MEM 5821.824219 1683207275.2697
MEM 5821.824219 1683207275.3797
MEM 5821.824219 1683207275.4897
MEM 5821.824219 1683207275.6007
MEM 5821.824219 1683207275.7117
MEM 5821.824219 1683207275.8197
MEM 5821.824219 1683207275.9317
MEM 5821.812500 1683207276.0427
MEM 5821.812500 1683207276.1527
MEM 5821.812500 1683207276.2607
MEM 5821.812500 1683207276.3737
MEM 5821.812500 1683207276.4837
MEM 5821.812500 1683207276.5947
MEM 5821.812500 1683207276.7047
MEM 5821.812500 1683207276.8137
MEM 5821.812500 1683207276.9257
MEM 5821.812500 1683207277.0357
MEM 5821.812500 1683207277.1457
MEM 5821.812500 1683207277.2557
MEM 5847.277344 1683207277.3667
MEM 5889.320312 1683207277.4777
MEM 5930.527344 1683207277.5877
MEM 5970.046875 1683207277.6977
MEM 6011.859375 1683207277.8077
MEM 6052.945312 1683207277.9207
MEM 6094.300781 1683207278.0307
MEM 6135.800781 1683207278.1397
MEM 6177.035156 1683207278.2497
MEM 6218.335938 1683207278.3607
MEM 6259.984375 1683207278.4707
MEM 6301.707031 1683207278.5817
MEM 6342.921875 1683207278.6917
MEM 6383.773438 1683207278.7992
MEM 6425.585938 1683207278.9112
MEM 6466.843750 1683207279.0232
MEM 6508.183594 1683207279.1332
MEM 6549.761719 1683207279.2427
MEM 6590.921875 1683207279.3557
MEM 6633.125000 1683207279.4667
MEM 6671.812500 1683207279.5767
MEM 6713.707031 1683207279.6867
MEM 6754.769531 1683207279.7947
MEM 6795.566406 1683207279.9072
MEM 6836.875000 1683207280.0162
MEM 6877.984375 1683207280.1262
MEM 6918.808594 1683207280.2352
MEM 6959.730469 1683207280.3442
MEM 7001.324219 1683207280.4552
MEM 7042.906250 1683207280.5672
MEM 7084.308594 1683207280.6762
MEM 7125.699219 1683207280.7862
MEM 7167.089844 1683207280.8992
MEM 7208.199219 1683207281.0082
MEM 7249.574219 1683207281.1197
MEM 7260.984375 1683207281.2277
MEM 7260.984375 1683207281.3397
MEM 7260.984375 1683207281.4497
MEM 7260.984375 1683207281.5597
MEM 7260.984375 1683207281.6697
MEM 7260.984375 1683207281.7777
MEM 7260.984375 1683207281.8887
MEM 7260.984375 1683207281.9977
MEM 7260.984375 1683207282.1077
MEM 7260.984375 1683207282.2157
MEM 7260.984375 1683207282.3277
MEM 7260.984375 1683207282.4377
MEM 7260.984375 1683207282.5467
MEM 7260.984375 1683207282.6573
MEM 7260.984375 1683207282.7653
MEM 7260.984375 1683207282.8773
MEM 7260.984375 1683207282.9873
MEM 7260.984375 1683207283.0973
MEM 7260.984375 1683207283.2073
MEM 7260.984375 1683207283.3173
MEM 7260.984375 1683207283.4273
MEM 7260.984375 1683207283.5353
MEM 7260.984375 1683207283.6443
MEM 7280.445312 1683207283.7538
MEM 7321.843750 1683207283.8678
MEM 7363.289062 1683207283.9778
MEM 7404.324219 1683207284.0878
MEM 7446.507812 1683207284.2013
MEM 7487.406250 1683207284.3113
MEM 7526.007812 1683207284.4213
MEM 7566.964844 1683207284.5303
MEM 7608.406250 1683207284.6413
MEM 7648.992188 1683207284.7493
MEM 7690.816406 1683207284.8613
MEM 7731.988281 1683207284.9713
MEM 7773.453125 1683207285.0813
MEM 7814.472656 1683207285.1923
MEM 7855.183594 1683207285.3003
MEM 7897.015625 1683207285.4133
MEM 7938.175781 1683207285.5223
MEM 7979.285156 1683207285.6328
MEM 8020.453125 1683207285.7438
MEM 8061.992188 1683207285.8548
MEM 8103.453125 1683207285.9658
MEM 8145.062500 1683207286.0758
MEM 8186.085938 1683207286.1858
MEM 8227.949219 1683207286.2978
MEM 8269.800781 1683207286.4109
MEM 8311.039062 1683207286.5209
MEM 8353.605469 1683207286.6319
MEM 8394.730469 1683207286.7429
MEM 8433.472656 1683207286.8509
MEM 8475.023438 1683207286.9649
MEM 8516.574219 1683207287.0749
MEM 8558.144531 1683207287.1869
MEM 8599.347656 1683207287.2959
MEM 8640.777344 1683207287.4069
MEM 8682.324219 1683207287.5189
MEM 8723.523438 1683207287.6279
MEM 8765.496094 1683207287.7409
MEM 8806.910156 1683207287.8490
MEM 8848.070312 1683207287.9620
MEM 8889.656250 1683207288.0720
MEM 8930.382812 1683207288.1810
MEM 8972.851562 1683207288.2930
MEM 9014.015625 1683207288.4030
MEM 9055.195312 1683207288.5130
MEM 9061.359375 1683207288.6260
MEM 9061.359375 1683207288.7370
MEM 9061.359375 1683207288.8440
MEM 9061.359375 1683207288.9580
MEM 9061.359375 1683207289.0680
MEM 9061.359375 1683207289.1780
MEM 9061.359375 1683207289.2870
MEM 9061.359375 1683207289.3990
MEM 9061.359375 1683207289.5100
MEM 9061.359375 1683207289.6200
MEM 9061.359375 1683207289.7300
MEM 9061.359375 1683207289.8380
MEM 9061.359375 1683207289.9500
MEM 9061.359375 1683207290.0620
MEM 9061.359375 1683207290.1720
MEM 9061.359375 1683207290.2810
MEM 9061.359375 1683207290.3920
MEM 9061.359375 1683207290.5040
MEM 9061.359375 1683207290.6140
MEM 9061.359375 1683207290.7260
MEM 9061.359375 1683207290.8330
MEM 9061.359375 1683207290.9470
MEM 9061.359375 1683207291.0570
MEM 9061.359375 1683207291.1660
MEM 9061.359375 1683207291.2760
MEM 9061.359375 1683207291.3875
MEM 9061.359375 1683207291.4975
MEM 9061.359375 1683207291.6075
MEM 9061.359375 1683207291.7175
MEM 9085.648438 1683207291.8275
MEM 9126.851562 1683207291.9395
MEM 9168.136719 1683207292.0485
MEM 9208.664062 1683207292.1566
MEM 9250.648438 1683207292.2685
MEM 9292.214844 1683207292.3775
MEM 9333.097656 1683207292.4895
MEM 9374.390625 1683207292.5985
MEM 9415.593750 1683207292.7095
MEM 9453.699219 1683207292.8185
MEM 9494.847656 1683207292.9315
MEM 9536.800781 1683207293.0425
MEM 9577.855469 1683207293.1525
MEM 9619.042969 1683207293.2625
MEM 9660.613281 1683207293.3734
MEM 9701.773438 1683207293.4834
MEM 9742.898438 1683207293.5934
MEM 9784.902344 1683207293.7044
MEM 9826.906250 1683207293.8154
MEM 9868.554688 1683207293.9294
MEM 9909.542969 1683207294.0394
MEM 9950.660156 1683207294.1484
MEM 9991.273438 1683207294.2589
MEM 10033.242188 1683207294.3699
MEM 10074.707031 1683207294.4809
MEM 10116.406250 1683207294.5924
MEM 10157.500000 1683207294.7024
MEM 10198.332031 1683207294.8104
MEM 10239.464844 1683207294.9224
MEM 10281.472656 1683207295.0344
MEM 10322.683594 1683207295.1444
MEM 10363.726562 1683207295.2534
MEM 10404.902344 1683207295.3634
MEM 10446.316406 1683207295.4744
MEM 10487.812500 1683207295.5864
MEM 10529.347656 1683207295.6964
MEM 10570.656250 1683207295.8064
MEM 10612.003906 1683207295.9184
MEM 10649.472656 1683207296.0304
MEM 10690.570312 1683207296.1404
MEM 10731.648438 1683207296.2494
MEM 10773.328125 1683207296.3609
MEM 10814.894531 1683207296.4729
MEM 10855.238281 1683207296.5789
MEM 10896.359375 1683207296.6889
MEM 10937.863281 1683207296.7999
MEM 10979.195312 1683207296.9109
MEM 11021.074219 1683207297.0239
MEM 11062.261719 1683207297.1339
MEM 11102.957031 1683207297.2429
MEM 11145.058594 1683207297.3549
MEM 11185.804688 1683207297.4641
MEM 11227.437500 1683207297.5751
MEM 11268.496094 1683207297.6841
MEM 11309.386719 1683207297.7931
MEM 11310.726562 1683207297.9061
MEM 11310.726562 1683207298.0161
MEM 11310.726562 1683207298.1261
MEM 11310.726562 1683207298.2381
MEM 11310.726562 1683207298.3481
MEM 11310.726562 1683207298.4611
MEM 11310.726562 1683207298.5681
MEM 11310.726562 1683207298.6811
MEM 11310.726562 1683207298.7891
MEM 11310.726562 1683207298.9001
MEM 11310.726562 1683207299.0096
MEM 11310.726562 1683207299.1216
MEM 11310.726562 1683207299.2316
MEM 11310.726562 1683207299.3386
MEM 11310.726562 1683207299.4526
MEM 11310.726562 1683207299.5616
MEM 11310.726562 1683207299.6716
MEM 11310.726562 1683207299.7786
MEM 11310.726562 1683207299.8916
MEM 11310.726562 1683207300.0006
MEM 11310.726562 1683207300.1066
MEM 11310.726562 1683207300.2196
MEM 11310.726562 1683207300.3296
MEM 11310.726562 1683207300.4396
MEM 11310.726562 1683207300.5496
MEM 11310.726562 1683207300.6576
MEM 11310.726562 1683207300.7656
MEM 11310.726562 1683207300.8746
MEM 11310.726562 1683207300.9856
MEM 11310.726562 1683207301.0956
MEM 11310.726562 1683207301.2046
MEM 11310.726562 1683207301.3126
MEM 11310.726562 1683207301.4236
MEM 11310.726562 1683207301.5336
MEM 11310.726562 1683207301.6416
MEM 11310.726562 1683207301.7507
MEM 11310.726562 1683207301.8597
MEM 11343.058594 1683207301.9691
MEM 11384.792969 1683207302.0791
MEM 11425.234375 1683207302.1861
MEM 11467.109375 1683207302.2991
MEM 11508.386719 1683207302.4080
MEM 11549.496094 1683207302.5180
MEM 11590.730469 1683207302.6290
MEM 11632.324219 1683207302.7400
MEM 11672.003906 1683207302.8440
MEM 11712.582031 1683207302.9550
MEM 11753.820312 1683207303.0650
MEM 11795.269531 1683207303.1740
MEM 11836.007812 1683207303.2840
MEM 11877.539062 1683207303.3950
MEM 11917.878906 1683207303.5020
MEM 11954.527344 1683207303.6121
MEM 11995.414062 1683207303.7211
MEM 12036.902344 1683207303.8301
MEM 12078.429688 1683207303.9431
MEM 12119.710938 1683207304.0552
MEM 12160.855469 1683207304.1632
MEM 12202.433594 1683207304.2752
MEM 12244.574219 1683207304.3872
MEM 12286.152344 1683207304.5009
MEM 12324.093750 1683207304.6086
MEM 12364.179688 1683207304.7145
MEM 12404.957031 1683207304.8255
MEM 12446.218750 1683207304.9345
MEM 12487.542969 1683207305.0485
MEM 12529.164062 1683207305.1575
MEM 12570.199219 1683207305.2667
MEM 12612.253906 1683207305.3817
MEM 12653.429688 1683207305.4917
MEM 12694.496094 1683207305.6032
MEM 12734.171875 1683207305.7119
MEM 12774.914062 1683207305.8229
MEM 12815.714844 1683207305.9319
MEM 12856.621094 1683207306.0419
MEM 12897.046875 1683207306.1549
MEM 12938.843750 1683207306.2649
MEM 12979.703125 1683207306.3754
MEM 13021.039062 1683207306.4854
MEM 13063.175781 1683207306.5964
MEM 13105.019531 1683207306.7084
MEM 13146.160156 1683207306.8164
MEM 13187.230469 1683207306.9244
MEM 13229.371094 1683207307.0394
MEM 13270.757812 1683207307.1484
MEM 13311.957031 1683207307.2594
MEM 13354.222656 1683207307.3684
MEM 13395.851562 1683207307.4824
MEM 13433.167969 1683207307.5934
MEM 13474.464844 1683207307.7024
MEM 13509.535156 1683207307.8104
MEM 13550.785156 1683207307.9224
MEM 13591.347656 1683207308.0309
MEM 13632.625000 1683207308.1404
MEM 13674.035156 1683207308.2514
MEM 13716.234375 1683207308.3654
MEM 13757.863281 1683207308.4744
MEM 13800.210938 1683207308.5864
MEM 13842.257812 1683207308.6994
MEM 13882.851562 1683207308.8084
MEM 13923.406250 1683207308.9144
MEM 13964.328125 1683207309.0264
MEM 14005.660156 1683207309.1354
MEM 14046.687500 1683207309.2434
MEM 14088.519531 1683207309.3574
MEM 14121.855469 1683207309.4654
MEM 14121.855469 1683207309.5744
MEM 14121.855469 1683207309.6884
MEM 14121.855469 1683207309.7989
MEM 14121.855469 1683207309.9059
MEM 14121.855469 1683207310.0179
MEM 14121.855469 1683207310.1319
MEM 14121.855469 1683207310.2389
MEM 14121.855469 1683207310.3519
MEM 14121.855469 1683207310.4604
MEM 14121.855469 1683207310.5724
MEM 14121.855469 1683207310.6844
MEM 14121.855469 1683207310.7944
MEM 14121.855469 1683207310.9044
MEM 14121.855469 1683207311.0134
MEM 14121.855469 1683207311.1244
MEM 14121.855469 1683207311.2344
MEM 14121.855469 1683207311.3424
MEM 14121.855469 1683207311.4524
MEM 14121.855469 1683207311.5644
MEM 14121.855469 1683207311.6754
MEM 14121.855469 1683207311.7834
MEM 14121.855469 1683207311.8964
MEM 14121.855469 1683207312.0064
MEM 14121.855469 1683207312.1184
MEM 14121.855469 1683207312.2284
MEM 14121.855469 1683207312.3384
MEM 14121.855469 1683207312.4494
MEM 14121.855469 1683207312.5604
MEM 14121.855469 1683207312.6714
MEM 14121.855469 1683207312.7804
MEM 14121.855469 1683207312.8924
MEM 14121.855469 1683207313.0044
MEM 14121.855469 1683207313.1150
MEM 14121.855469 1683207313.2240
MEM 14121.855469 1683207313.3370
MEM 14121.855469 1683207313.4470
MEM 14121.855469 1683207313.5590
MEM 14121.855469 1683207313.6670
MEM 14121.855469 1683207313.7770
MEM 14121.855469 1683207313.8880
MEM 14121.855469 1683207313.9990
MEM 14121.855469 1683207314.1090
MEM 14121.855469 1683207314.2160
MEM 14121.855469 1683207314.3290
MEM 14121.855469 1683207314.4390
MEM 14121.855469 1683207314.5510
MEM 14121.855469 1683207314.6620
MEM 14152.519531 1683207314.7710
MEM 14194.468750 1683207314.8830
MEM 14236.136719 1683207314.9940
MEM 14277.859375 1683207315.1040
MEM 14319.863281 1683207315.2160
MEM 14360.390625 1683207315.3240
MEM 14402.300781 1683207315.4370
MEM 14444.378906 1683207315.5480
MEM 14485.488281 1683207315.6590
MEM 14526.609375 1683207315.7670
MEM 14568.429688 1683207315.8780
MEM 14609.964844 1683207315.9900
MEM 14652.242188 1683207316.1010
MEM 14692.472656 1683207316.2101
MEM 14733.937500 1683207316.3231
MEM 14774.746094 1683207316.4320
MEM 14816.667969 1683207316.5440
MEM 14858.445312 1683207316.6540
MEM 14899.519531 1683207316.7650
MEM 14940.351562 1683207316.8720
MEM 14982.390625 1683207316.9840
MEM 15023.652344 1683207317.0940
MEM 15064.941406 1683207317.2060
MEM 15101.914062 1683207317.3160
MEM 15143.277344 1683207317.4280
MEM 15184.960938 1683207317.5400
MEM 15226.574219 1683207317.6500
MEM 15268.257812 1683207317.7620
MEM 15303.980469 1683207317.8700
MEM 15345.968750 1683207317.9850
MEM 15386.605469 1683207318.0945
MEM 15427.289062 1683207318.2030
MEM 15468.652344 1683207318.3145
MEM 15510.179688 1683207318.4215
MEM 15551.156250 1683207318.5344
MEM 15592.226562 1683207318.6441
MEM 15634.199219 1683207318.7551
MEM 15674.210938 1683207318.8611
MEM 15715.500000 1683207318.9741
MEM 15757.496094 1683207319.0861
MEM 15799.015625 1683207319.1961
MEM 15841.007812 1683207319.3051
MEM 15881.542969 1683207319.4171
MEM 15923.351562 1683207319.5271
MEM 15964.324219 1683207319.6381
MEM 16005.703125 1683207319.7471
MEM 16045.121094 1683207319.8521
MEM 16086.121094 1683207319.9631
MEM 16127.773438 1683207320.0741
MEM 16169.460938 1683207320.1861
MEM 16211.472656 1683207320.2961
MEM 16252.570312 1683207320.4041
MEM 16293.718750 1683207320.5171
MEM 16334.968750 1683207320.6261
MEM 16376.671875 1683207320.7371
MEM 16415.398438 1683207320.8452
MEM 16456.933594 1683207320.9582
MEM 16498.937500 1683207321.0692
MEM 16539.460938 1683207321.1782
MEM 16582.761719 1683207321.2902
MEM 16624.343750 1683207321.4012
MEM 16665.371094 1683207321.5107
MEM 16706.519531 1683207321.6177
MEM 16747.703125 1683207321.7317
MEM 16788.132812 1683207321.8417
MEM 16829.289062 1683207321.9487
MEM 16871.312500 1683207322.0627
MEM 16912.250000 1683207322.1722
MEM 16953.347656 1683207322.2822
MEM 16987.421875 1683207322.3942
MEM 17028.964844 1683207322.5042
MEM 17070.234375 1683207322.6142
MEM 17111.570312 1683207322.7242
MEM 17148.589844 1683207322.8352
MEM 17189.375000 1683207322.9422
MEM 17231.363281 1683207323.0562
MEM 17272.613281 1683207323.1672
MEM 17313.750000 1683207323.2772
MEM 17354.914062 1683207323.3872
MEM 17395.914062 1683207323.4952
MEM 17437.199219 1683207323.6052
MEM 17478.812500 1683207323.7162
MEM 17520.160156 1683207323.8287
MEM 17560.253906 1683207323.9357
MEM 17601.675781 1683207324.0507
MEM 17636.703125 1683207324.1607
MEM 17636.703125 1683207324.2703
MEM 17636.703125 1683207324.3813
MEM 17636.703125 1683207324.4923
MEM 17636.703125 1683207324.6039
MEM 17636.703125 1683207324.7149
MEM 17636.703125 1683207324.8259
MEM 17636.703125 1683207324.9332
MEM 17636.703125 1683207325.0472
MEM 17636.703125 1683207325.1572
MEM 17636.703125 1683207325.2692
MEM 17636.703125 1683207325.3802
MEM 17636.703125 1683207325.4902
MEM 17636.703125 1683207325.6002
MEM 17636.703125 1683207325.7102
MEM 17636.703125 1683207325.8212
MEM 17636.703125 1683207325.9312
MEM 17636.703125 1683207326.0432
MEM 17636.703125 1683207326.1562
MEM 17636.703125 1683207326.2652
MEM 17636.703125 1683207326.3762
MEM 17636.703125 1683207326.4865
MEM 17636.703125 1683207326.5975
MEM 17636.703125 1683207326.7055
MEM 17636.703125 1683207326.8165
MEM 17636.703125 1683207326.9285
MEM 17636.703125 1683207327.0375
MEM 17636.703125 1683207327.1535
MEM 17636.703125 1683207327.2625
MEM 17636.703125 1683207327.3705
MEM 17636.703125 1683207327.4825
MEM 17636.703125 1683207327.5925
MEM 17636.703125 1683207327.7025
MEM 17636.703125 1683207327.8115
MEM 17636.703125 1683207327.9215
MEM 17636.703125 1683207328.0345
MEM 17636.703125 1683207328.1442
MEM 17636.703125 1683207328.2562
MEM 17636.703125 1683207328.3662
MEM 17636.703125 1683207328.4782
MEM 17636.703125 1683207328.5872
MEM 17636.703125 1683207328.6992
MEM 17636.703125 1683207328.8092
MEM 17636.703125 1683207328.9192
MEM 17636.703125 1683207329.0302
MEM 17636.703125 1683207329.1402
MEM 17636.703125 1683207329.2502
MEM 17636.703125 1683207329.3642
MEM 17636.703125 1683207329.4722
MEM 17636.703125 1683207329.5812
MEM 17636.703125 1683207329.6942
MEM 17636.703125 1683207329.8012
MEM 17636.703125 1683207329.9162
MEM 17636.703125 1683207330.0262
MEM 17636.703125 1683207330.1382
MEM 17636.703125 1683207330.2452
MEM 17636.703125 1683207330.3582
MEM 17636.703125 1683207330.4687
MEM 17636.703125 1683207330.5787
MEM 17636.703125 1683207330.6887
MEM 17636.703125 1683207330.7987
MEM 17638.578125 1683207330.9101
MEM 17679.902344 1683207331.0210
MEM 17722.046875 1683207331.1320
MEM 17763.269531 1683207331.2430
MEM 17805.542969 1683207331.3548
MEM 17847.371094 1683207331.4638
