CMDLINE C:\Users\boys4\AppData\Local\Programs\Python\Python310\python.exe main.py
MEM 1.484375 1683204991.2239
MEM 33.671875 1683204991.3329
MEM 84.632812 1683204991.4449
MEM 114.621094 1683204991.5569
MEM 157.851562 1683204991.6666
MEM 160.570312 1683204991.7786
MEM 166.277344 1683204991.8880
MEM 182.847656 1683204991.9979
MEM 182.847656 1683204992.1086
MEM 182.847656 1683204992.2205
MEM 182.847656 1683204992.3309
MEM 182.847656 1683204992.4407
MEM 182.847656 1683204992.5453
MEM 182.847656 1683204992.6557
MEM 182.847656 1683204992.7657
MEM 183.253906 1683204992.8760
MEM 183.312500 1683204992.9870
MEM 183.320312 1683204993.0934
MEM 183.324219 1683204993.2041
MEM 196.085938 1683204993.3141
MEM 213.714844 1683204993.4245
MEM 214.390625 1683204993.5338
MEM 214.402344 1683204993.6458
MEM 214.402344 1683204993.7536
MEM 214.402344 1683204993.8636
MEM 214.406250 1683204993.9748
MEM 214.421875 1683204994.0837
MEM 214.554688 1683204994.1927
MEM 215.425781 1683204994.3007
MEM 215.625000 1683204994.4066
MEM 215.625000 1683204994.5169
MEM 215.625000 1683204994.6270
MEM 215.625000 1683204994.7363
MEM 215.625000 1683204994.8440
MEM 215.625000 1683204994.9531
MEM 215.625000 1683204995.0616
MEM 215.625000 1683204995.1701
MEM 215.625000 1683204995.2782
MEM 215.625000 1683204995.3879
MEM 215.625000 1683204995.4939
MEM 215.625000 1683204995.6044
MEM 215.625000 1683204995.7132
MEM 215.363281 1683204995.8217
MEM 215.363281 1683204995.9284
MEM 215.363281 1683204996.0360
MEM 215.363281 1683204996.1447
MEM 215.363281 1683204996.2534
MEM 214.988281 1683204996.3615
MEM 214.988281 1683204996.4677
MEM 214.988281 1683204996.5793
MEM 214.988281 1683204996.6872
MEM 214.988281 1683204996.7967
MEM 214.988281 1683204996.9053
MEM 214.957031 1683204997.0146
MEM 214.957031 1683204997.1216
MEM 214.957031 1683204997.2281
MEM 214.957031 1683204997.3364
MEM 214.957031 1683204997.4458
MEM 214.957031 1683204997.5539
MEM 214.957031 1683204997.6620
MEM 214.957031 1683204997.7688
MEM 214.957031 1683204997.8769
MEM 214.910156 1683204997.9844
MEM 214.910156 1683204998.0958
MEM 214.910156 1683204998.2057
MEM 214.910156 1683204998.3134
MEM 214.914062 1683204998.4196
MEM 214.914062 1683204998.5297
MEM 215.613281 1683204998.6377
MEM 215.648438 1683204998.7457
MEM 215.644531 1683204998.8564
MEM 215.644531 1683204998.9667
MEM 215.644531 1683204999.0763
MEM 215.738281 1683204999.1853
MEM 215.738281 1683204999.2995
MEM 214.738281 1683204999.4083
MEM 214.738281 1683204999.5169
MEM 214.734375 1683204999.6256
MEM 214.734375 1683204999.7337
MEM 214.750000 1683204999.8447
MEM 214.769531 1683204999.9559
MEM 214.773438 1683205000.0627
MEM 214.777344 1683205000.1697
MEM 214.781250 1683205000.2795
MEM 214.781250 1683205000.3877
MEM 214.781250 1683205000.4955
MEM 214.789062 1683205000.6045
MEM 214.789062 1683205000.7129
MEM 214.796875 1683205000.8210
MEM 214.871094 1683205000.9317
MEM 214.875000 1683205001.0414
MEM 214.875000 1683205001.1494
MEM 214.875000 1683205001.2570
MEM 214.875000 1683205001.3656
MEM 214.875000 1683205001.4747
MEM 214.875000 1683205001.5820
MEM 214.875000 1683205001.6900
MEM 214.875000 1683205001.7981
MEM 214.878906 1683205001.9071
MEM 214.878906 1683205002.0140
MEM 214.878906 1683205002.1221
MEM 214.929688 1683205002.2292
MEM 214.933594 1683205002.3376
MEM 214.933594 1683205002.4447
MEM 214.933594 1683205002.5527
MEM 214.933594 1683205002.6598
MEM 214.933594 1683205002.7690
MEM 214.933594 1683205002.8762
MEM 214.933594 1683205002.9847
MEM 214.933594 1683205003.0927
MEM 214.933594 1683205003.2017
MEM 214.933594 1683205003.3107
MEM 214.933594 1683205003.4197
MEM 214.933594 1683205003.5282
MEM 214.933594 1683205003.6361
MEM 214.941406 1683205003.7443
MEM 214.941406 1683205003.8543
MEM 214.941406 1683205003.9634
MEM 214.941406 1683205004.0708
MEM 214.941406 1683205004.1797
MEM 214.941406 1683205004.2905
MEM 214.941406 1683205004.3988
MEM 214.941406 1683205004.5060
MEM 214.941406 1683205004.6147
MEM 214.941406 1683205004.7224
MEM 214.941406 1683205004.8348
MEM 214.941406 1683205004.9552
MEM 214.941406 1683205005.0637
MEM 214.941406 1683205005.1727
MEM 214.941406 1683205005.2827
MEM 214.941406 1683205005.3916
MEM 214.941406 1683205005.5017
MEM 214.941406 1683205005.6093
MEM 214.941406 1683205005.7170
MEM 214.941406 1683205005.8272
MEM 214.941406 1683205005.9357
MEM 214.941406 1683205006.0446
MEM 214.941406 1683205006.1556
MEM 214.941406 1683205006.2657
MEM 214.941406 1683205006.3739
MEM 214.941406 1683205006.4841
MEM 214.941406 1683205006.5926
MEM 214.941406 1683205006.7006
MEM 214.957031 1683205006.8091
MEM 214.957031 1683205006.9187
MEM 215.230469 1683205007.0266
MEM 215.335938 1683205007.1366
MEM 215.406250 1683205007.2467
MEM 215.757812 1683205007.3579
MEM 215.757812 1683205007.4663
MEM 215.757812 1683205007.5749
MEM 215.757812 1683205007.6820
MEM 215.769531 1683205007.7892
MEM 215.769531 1683205007.8957
MEM 215.769531 1683205008.0067
MEM 215.769531 1683205008.1137
MEM 215.769531 1683205008.2269
MEM 215.769531 1683205008.3348
MEM 215.769531 1683205008.4404
MEM 215.769531 1683205008.5508
MEM 215.769531 1683205008.6606
MEM 215.769531 1683205008.7696
MEM 215.769531 1683205008.8770
MEM 215.957031 1683205008.9879
MEM 215.957031 1683205009.0987
MEM 215.957031 1683205009.2103
MEM 215.957031 1683205009.3189
MEM 215.957031 1683205009.4270
MEM 215.957031 1683205009.5353
MEM 215.957031 1683205009.6434
MEM 215.957031 1683205009.7507
MEM 215.957031 1683205009.8574
MEM 215.949219 1683205009.9668
MEM 219.058594 1683205010.0755
MEM 238.996094 1683205010.1885
MEM 287.671875 1683205010.2978
MEM 315.425781 1683205010.4095
MEM 299.941406 1683205010.5215
MEM 288.582031 1683205010.6335
MEM 293.082031 1683205010.7455
MEM 315.941406 1683205010.8575
MEM 300.859375 1683205010.9695
MEM 297.894531 1683205011.0795
MEM 321.136719 1683205011.1915
MEM 325.425781 1683205011.3065
MEM 304.019531 1683205011.4155
MEM 301.636719 1683205011.5255
MEM 323.472656 1683205011.6375
MEM 317.433594 1683205011.7525
MEM 307.304688 1683205011.8605
MEM 306.328125 1683205011.9715
MEM 324.597656 1683205012.0815
MEM 309.667969 1683205012.1935
MEM 308.535156 1683205012.3050
MEM 327.261719 1683205012.4180
MEM 329.832031 1683205012.5330
MEM 310.960938 1683205012.6410
MEM 309.722656 1683205012.7520
MEM 327.878906 1683205012.8660
MEM 312.843750 1683205012.9720
MEM 308.656250 1683205013.0830
MEM 330.828125 1683205013.1922
MEM 328.832031 1683205013.3032
MEM 312.203125 1683205013.4152
MEM 313.125000 1683205013.5252
MEM 328.960938 1683205013.6353
MEM 318.175781 1683205013.7503
MEM 312.597656 1683205013.8593
MEM 313.292969 1683205013.9713
MEM 331.847656 1683205014.0863
MEM 314.039062 1683205014.1933
MEM 315.816406 1683205014.3013
MEM 333.687500 1683205014.4113
MEM 329.179688 1683205014.5273
MEM 316.800781 1683205014.6353
MEM 334.816406 1683205014.7453
MEM 328.375000 1683205014.8613
MEM 318.464844 1683205014.9693
MEM 318.871094 1683205015.0813
MEM 329.937500 1683205015.1913
MEM 334.007812 1683205015.3040
MEM 321.519531 1683205015.4100
MEM 321.621094 1683205015.5220
MEM 336.054688 1683205015.6370
MEM 326.496094 1683205015.7470
MEM 322.085938 1683205015.8550
MEM 337.410156 1683205015.9659
MEM 328.664062 1683205016.0789
MEM 324.375000 1683205016.1895
MEM 326.007812 1683205016.2995
MEM 334.269531 1683205016.4126
MEM 326.468750 1683205016.5196
MEM 328.328125 1683205016.6316
MEM 336.570312 1683205016.7436
MEM 339.285156 1683205016.8536
MEM 330.109375 1683205016.9626
MEM 330.234375 1683205017.0736
MEM 339.488281 1683205017.1836
MEM 335.003906 1683205017.2956
MEM 330.785156 1683205017.4076
MEM 330.953125 1683205017.5176
MEM 337.164062 1683205017.6310
MEM 333.085938 1683205017.7400
MEM 333.292969 1683205017.8514
MEM 339.218750 1683205017.9614
MEM 339.582031 1683205018.0754
MEM 333.875000 1683205018.1884
MEM 335.535156 1683205018.2970
MEM 341.953125 1683205018.4116
MEM 336.671875 1683205018.5206
MEM 336.679688 1683205018.6311
MEM 342.179688 1683205018.7461
MEM 347.296875 1683205018.8551
MEM 340.531250 1683205018.9666
MEM 342.332031 1683205019.0786
MEM 343.753906 1683205019.1916
MEM 339.125000 1683205019.3006
MEM 339.542969 1683205019.4126
MEM 345.027344 1683205019.5266
MEM 345.117188 1683205019.6396
MEM 340.503906 1683205019.7476
MEM 340.109375 1683205019.8586
MEM 344.453125 1683205019.9716
MEM 346.058594 1683205020.0786
MEM 341.601562 1683205020.1896
MEM 343.898438 1683205020.3029
MEM 346.191406 1683205020.4140
MEM 340.882812 1683205020.5230
MEM 340.886719 1683205020.6350
MEM 348.531250 1683205020.7500
MEM 349.457031 1683205020.8600
MEM 341.949219 1683205020.9690
MEM 341.671875 1683205021.0791
MEM 345.382812 1683205021.1941
MEM 344.804688 1683205021.3011
MEM 341.472656 1683205021.4132
MEM 347.320312 1683205021.5252
MEM 346.265625 1683205021.6372
MEM 341.972656 1683205021.7447
MEM 340.980469 1683205021.8567
MEM 345.992188 1683205021.9657
MEM 344.164062 1683205022.0757
MEM 340.949219 1683205022.1867
MEM 345.832031 1683205022.2987
MEM 345.589844 1683205022.4134
MEM 341.656250 1683205022.5224
MEM 340.656250 1683205022.6324
MEM 345.757812 1683205022.7474
MEM 348.808594 1683205022.8574
MEM 341.929688 1683205022.9664
MEM 340.648438 1683205023.0784
MEM 344.085938 1683205023.1934
MEM 348.742188 1683205023.3014
MEM 340.875000 1683205023.4124
MEM 340.949219 1683205023.5244
MEM 345.015625 1683205023.6392
MEM 341.812500 1683205023.7462
MEM 341.636719 1683205023.8582
MEM 344.363281 1683205023.9702
MEM 344.347656 1683205024.0762
MEM 341.031250 1683205024.1882
