CMDLINE C:\Users\boys4\AppData\Local\Programs\Python\Python310\python.exe main.py
MEM 216.367188 1683296974.5862
MEM 216.367188 1683296974.6918
MEM 216.367188 1683296974.7969
MEM 216.367188 1683296974.9011
MEM 216.367188 1683296975.0067
MEM 216.367188 1683296975.1109
MEM 216.378906 1683296975.2173
MEM 217.367188 1683296975.3288
MEM 217.714844 1683296975.4339
MEM 218.089844 1683296975.5390
MEM 218.722656 1683296975.6431
MEM 219.023438 1683296975.7482
MEM 219.531250 1683296975.8533
MEM 220.039062 1683296975.9575
MEM 220.503906 1683296976.0629
MEM 220.769531 1683296976.1680
MEM 221.023438 1683296976.2732
MEM 221.531250 1683296976.3783
MEM 222.039062 1683296976.4835
MEM 222.546875 1683296976.5886
MEM 223.054688 1683296976.6937
MEM 223.308594 1683296976.7994
MEM 223.816406 1683296976.9046
MEM 224.324219 1683296977.0104
MEM 224.832031 1683296977.1153
MEM 225.339844 1683296977.2204
MEM 225.593750 1683296977.3257
MEM 226.101562 1683296977.4310
MEM 226.609375 1683296977.5478
MEM 227.117188 1683296977.6519
MEM 227.738281 1683296977.7571
MEM 228.246094 1683296977.8612
MEM 228.757812 1683296977.9669
MEM 228.972656 1683296978.0725
MEM 229.683594 1683296978.1783
MEM 230.199219 1683296978.2839
MEM 230.453125 1683296978.3891
MEM 230.960938 1683296978.4947
MEM 231.468750 1683296978.6000
MEM 231.976562 1683296978.7058
MEM 232.257812 1683296978.8109
MEM 232.765625 1683296978.9161
MEM 233.273438 1683296979.0217
MEM 233.781250 1683296979.1274
MEM 234.289062 1683296979.2325
MEM 234.542969 1683296979.3375
MEM 235.050781 1683296979.4426
MEM 235.558594 1683296979.5478
MEM 236.066406 1683296979.6529
MEM 236.574219 1683296979.7580
MEM 236.828125 1683296979.8660
MEM 237.335938 1683296979.9700
MEM 237.843750 1683296980.0752
MEM 238.351562 1683296980.1808
MEM 238.859375 1683296980.2860
MEM 239.367188 1683296980.3911
MEM 239.621094 1683296980.4964
MEM 240.128906 1683296980.6015
MEM 240.636719 1683296980.7064
MEM 241.144531 1683296980.8115
MEM 241.398438 1683296980.9167
MEM 241.398438 1683296981.0218
MEM 241.398438 1683296981.1269
MEM 241.398438 1683296981.2320
MEM 241.652344 1683296981.3371
MEM 241.652344 1683296981.4423
MEM 241.652344 1683296981.5480
MEM 241.652344 1683296981.6531
MEM 241.652344 1683296981.7582
MEM 241.652344 1683296981.8633
MEM 241.652344 1683296981.9690
MEM 241.652344 1683296982.0739
MEM 241.652344 1683296982.1797
MEM 241.906250 1683296982.2849
MEM 241.906250 1683296982.3902
MEM 241.906250 1683296982.4954
MEM 241.906250 1683296982.6005
MEM 241.906250 1683296982.7056
MEM 241.906250 1683296982.8114
MEM 241.906250 1683296982.9165
MEM 241.906250 1683296983.0216
MEM 241.906250 1683296983.1273
MEM 242.160156 1683296983.2323
MEM 242.160156 1683296983.3374
MEM 242.160156 1683296983.4425
MEM 242.160156 1683296983.5476
MEM 242.160156 1683296983.6527
MEM 242.160156 1683296983.7574
MEM 242.160156 1683296983.8625
MEM 242.160156 1683296983.9676
MEM 242.160156 1683296984.0738
